x1,x2,x3,x4,y
-4.691039569797777,-2.5854169309467707,-7.209646085475773,-6.500403062720732,528.0015292712042
3.2443344061435013,-5.592399743605199,6.604767799924279,-8.251459078590223,111.18001419488802
-9.044998445129856,2.9828157781613314,7.006361606773687,1.7281349997025508,7373.079831888775
-4.288060332722752,-6.293489548627644,7.999016995599529,-4.878416158476484,359.0876473451769
-1.2553369717234748,4.773387912640315,2.2204851405611983,2.933564012716934,17.478445943841717
-7.122307687058824,-1.6738521093910599,-2.4253867579784156,1.0330700757221027,2827.4950057306896
-2.611283104902,4.043088466530314,0.9679629746807485,7.469474702785888,61.8854634230578
3.4435361243762426,2.164753893418176,-4.036117283578545,-9.604890960718853,163.47422509012208
-4.2366970511853435,7.569050129805362,1.818387669397442,7.09909841535093,373.99073399031516
8.59294730167884,-2.927055217235875,6.330388037900697,8.252779692340862,5993.291982136381
1.008457866968989,-1.3354450328122063,-1.7571714463461863,1.6625464497403453,-0.6328356448819015
7.303024913602375,-3.0173502576767186,-6.758309901994737,5.498011565330465,3123.4549457622365
-0.8062288308555932,-3.8729743306032782,3.720549047280832,5.393563264722474,-7.851565869046347
9.008367622194378,-3.1344958272718504,-1.159642494526068,1.8721904077980422,7237.681975492503
9.84984381401,7.833671274260613,7.001769728203538,-4.897615301778002,10376.319187123037
0.66800980459006,-0.9844403182444772,8.930169865516085,-5.6846734597507265,0.05370241709512247
3.733299459721909,0.9194016481197558,-7.42322403934379,9.399458103684633,220.17519386855966
-3.8698530216917852,5.529157514501165,-4.587947520249848,-0.893668435327573,262.1279753280329
-9.34221607227377,-6.603161105353754,-6.943369314377148,7.993706804950445,8365.560173514537
-6.518152729507709,-7.551208405830989,4.1657022858671855,1.581053187435952,1968.9750517305436
