x1,x2,x3,x4,y
2.334750002089237,3.037575913646158,5.6161579797539884,7.728055815439661,-16545.766850703465
8.57863973717841,5.545040513286427,7.795274766174826,6.180442201088522,-1684.9774713643521
8.76460180509753,7.806127243348334,1.1851095995628533,6.899119053106002,97171.58133851724
2.179338873088863,1.4642985041048595,2.261923796961408,4.981703626214303,-86.05506943420086
7.314744354638637,7.2579922100928425,4.162077862790646,1.4273553824578142,36997.8920498705
5.620151412227397,2.076215300663501,7.169184121871374,6.086652448339297,-46704.848810120966
3.909422442213422,3.1616663874436686,8.628692240740891,4.687766707325066,-141746.35376868595
5.741448291982324,6.395164927885259,9.01651591515293,8.218567446626263,-165711.195878673
2.661759454492788,5.336237924126693,6.057265725034877,7.334420059250742,-23332.76218617758
8.501119804982856,4.344184354133695,6.686669807066864,4.75662199204452,40206.987481167685
7.698030656339847,7.369878475859222,9.359409795863044,8.528705249710105,-163556.29949903226
4.402026827595398,6.420255381427399,4.935211344519277,8.828274844896981,-3941.7423160741932
2.611012536108322,6.905261185039243,6.386817044793418,3.7335082039841563,-29164.172577984227
4.92127489922175,7.942527279870262,2.2918215756460425,4.387880417035422,9381.869564170545
5.195288775490886,5.744462529360728,4.199195538789747,1.3900464993419668,4092.1807010240655
9.430765421066797,4.707630780930714,2.256893227294569,9.317755019929502,134640.27869635585
5.495484801391477,8.535760728119278,9.96288541241828,7.270017947102829,-279615.1605152016
9.620807433101445,5.17537065762017,4.405685369309655,9.586157054210057,144171.02532536493
7.969308773029351,5.11030643883192,9.095165654584472,6.728236068398763,-128105.39847757084
9.017145585321819,3.6446127312149925,6.801731141132587,7.673290454599936,63822.440919982815
