x1,x2,x3,x4,y
7.187508222577901,3.5749285980350862,8.025399386489937,8.753413998257326,8538.058235689128
8.746310687897731,3.6906277532259324,8.469900238388615,5.557986500098336,18191.83532672799
5.661130126677756,1.9696435531406111,8.423565133595396,6.653690197989168,4126.862869393739
1.867031244017073,2.1885454113185707,4.969699102547922,7.067185540268655,207.8067381381214
7.355320088132483,6.646687432109122,9.058168906073284,9.992087133504889,5250.127846616748
7.353553623431251,3.5546762861275862,1.9696942390583891,3.579505432189289,8390.775002028558
7.456002147964848,1.5854684882014483,7.2857831444989705,5.118549217938834,9957.381718334234
1.8644306584544326,2.6102103619597212,7.448310247398761,1.070448264834131,665.1603679345816
7.887091423548463,4.386531653814453,4.271909949576872,5.778562760623608,10829.917034649628
8.932969856244505,5.373119795564819,7.5655900384556345,7.559244518599459,17807.17422475678
7.2576893078983336,2.513795029122239,3.1540808392250783,3.074930610643511,8283.700232463832
5.97483929783059,2.733498017317839,7.625135309773705,5.91639704758048,4488.145748929488
6.7909238868849595,1.412243603203971,2.9785200281837163,1.5815244399860695,6419.59426673913
7.898697309559767,7.510283323990646,3.0644976402575463,7.694474999980453,3783.956933259784
1.3384442610759621,4.058947096641602,6.617312170606715,7.145044251650049,-139.50533281047296
4.323271970620787,5.987523287050116,4.835416192429459,9.681201831994855,-1950.9557736270901
5.915950869255012,7.886016943503708,6.688114120770693,2.1812164985000586,-5453.184824403987
8.697245945480855,6.522143660406631,4.533200890111491,7.365056835739769,12817.18018735476
1.3892201841229288,4.157946166201315,7.877700777180339,3.2341842445782323,147.47577479802953
9.749218641783179,2.4624261769398457,8.101388659877376,5.3007197096861125,27972.947548518856
