x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y
0.6911733715511083,0.8400022309124848,-0.0282758255980744,0.5955748201269679,0.7661289073166188,0.5648647144164743,-1.4161773057653377,-1.060221811406409,-0.7201339313156014,0.22459817288750333,1.418120994963038,0.3602548250247643,-1.0487945569545523,-1.1011281626051705,0.7936018247885301,0.5782778169225409,2.729873159003528
0.12887876657399855,-0.9282650067298519,-0.9025059402960738,-0.7929413363769544,1.0450599115983135,0.03679100417041334,0.6622473634724232,0.08032558097616027,-0.2608212643194732,0.4136956252716906,-0.6572800442784711,-1.8899162047638813,0.07179011404159069,0.25986863614884137,-0.2548112479656184,-0.6052563459881215,0.5821819734571344
1.0613977634318483,0.8261415346839338,-0.13858286430292927,0.6948353137669562,0.17499421088820769,2.6701994311020094,1.0669494274061215,1.23266116457958,-1.3433944906573099,-0.515736186015051,0.336403235273406,-1.3873901300699996,-0.9246798846043783,-1.3578429414259918,1.611604334985159,1.9018097737588289,3.7153087795127573
-0.5822437782888991,-1.2291589507732907,0.22112295713671815,-1.255710022065273,-0.17055585447665128,3.0509910673867084,-0.6397736027592393,-1.8919984197071478,-2.8192181708513075,0.8159178141209797,-1.1255012578222288,-1.735784414808873,-0.35135059309068906,2.121608636118694,-1.7571795162234527,1.9776658399767026,0.5464985740353279
0.10929821091371283,-1.373896674468451,-0.1985678932296494,-0.9206653231465434,0.6493776347946733,2.771994071435921,0.22586344458654373,0.9668260600036711,-1.3384136462221157,-0.19685316908540101,-0.9376996529225876,-0.8821848940950171,1.151130188453098,0.4733414194450981,-1.6652969559559216,-1.0646976065814122,-0.24557772450084725
0.8143951630076476,-1.9832112683666816,-0.10653828212170013,-0.8600220532357623,-0.15384232116889243,2.6928247152576676,0.9557225072963365,-1.564315584392085,-1.1639330732339557,0.7456488333168569,-0.3209653409038086,-0.1382193656833336,-0.16944517714423316,0.7283735454638015,-1.6662438098307542,-0.13450552007017255,0.2438592218332083
0.8003872180787819,0.9250199760691418,0.7226402545422569,0.8577024044662045,0.5346385010235748,3.3480661776802094,1.9820682859865337,0.8876036987860338,0.05473987331547286,0.19078474512785978,0.4947597267414672,-0.5930055733396126,1.5544338600131966,-0.793984524597251,1.8009966696644635,-0.5069221088493446,3.5852282866034586
0.47136652554083225,1.080453055824862,-0.3945466581522578,0.9214590430660814,0.9034870294949993,3.321887696325462,0.5833471411683507,-0.6321822556540386,1.985168813813942,0.13600698691233792,-0.09049543982310476,-0.312930450439883,-0.9913624936094567,-0.04570798056016615,-1.8165501865515052,0.26155584212680183,-0.23910999260139953
-0.07720700015897164,1.1364997493844986,0.2924833788669783,1.10770306163582,0.8268675901535748,3.4630470872238877,1.401186014896103,-0.7187538680746006,1.0617194158345609,-0.6887457336290167,0.19566592179616152,0.09157030326311906,0.4052146917319754,2.289150442284245,-1.8755465004710934,2.990448722268926,-0.20386450613290807
-1.494756886694436,-0.7563425796451799,-0.3050894905010031,-0.649755495654383,0.3116124092082279,0.3661442192947571,0.07465269724171109,-1.3093938629223278,-1.6132429029571862,-0.3817189231251238,-1.0789782797618341,-0.29246589938695394,0.2328303819105117,-1.2115242643033377,0.5637955393135736,0.04506832770147454,2.42202468741315
