x1,x2,x3,x4,x5,x6,y
4.959847973849072,3.967420463008712,3.444747924174875,3.03636688185483,5.522490484101294,2.1704040793058517,6763.663660160171
8.149357647856526,8.904207016537676,7.545195090966176,5.211978976636864,9.359924707538296,8.142108606399137,-88372.23914673325
5.561414373796809,4.227560537181556,6.145506106027517,2.0784155669026863,9.511649003007122,9.728273482161384,-101192.44203077312
2.911032671734708,4.595719381365704,9.717463151259242,5.701529043589198,5.005099572502741,6.014879938020291,-233095.97154760835
3.6938004971316385,2.208228514164531,2.696901783953274,8.396210666043121,6.417192715875146,9.848997409023045,-212493.2586454718
7.622308509390225,6.856331146246458,7.010136965032403,9.889227428505219,2.477815862364795,5.690112048943711,-75173.93076742117
6.277090891646493,5.384644211070888,9.07990289824081,5.649951218278485,3.5234989220403596,2.127378379460967,-158806.83051077562
8.27695208988965,2.148900699281896,8.31265117975993,7.930364157262185,1.6233725510819108,5.197366060613346,-108660.47582056148
5.646037859789144,6.1496742323828935,2.819508052925345,1.5535369290268215,2.622907626043737,3.399314360203462,-11874.571089655514
5.778368702179967,7.8188483327921325,4.9186302169137885,7.480010136918853,2.6470834078671253,8.245844878366242,-137290.00674352283
1.4944305127896884,8.864913689845903,9.536103866074994,4.216828030748697,1.6569976383093374,9.689436000353066,-476334.82495052996
1.5545554654674945,2.3970743302545148,6.367258669446333,3.023316492060558,5.835861527266734,9.157597455044014,-175076.7864675832
3.6629312560464564,7.527206414889427,4.741836494233892,7.598327698250827,9.530013476963891,3.9442293653695666,104141.1299451799
2.1233802291948214,6.849677299456332,8.066081351389737,1.1016903079999503,7.621714458857678,8.082208705499564,-143368.7302666962
1.4426489087665966,3.7534274288619014,5.398713910220682,9.825722916100815,4.104920280821162,7.277735966929064,-61289.648402471066
7.116675847190862,4.817676010825643,1.5057687773013138,3.506749649562692,7.409665205505322,7.834130054248213,-36642.89733252935
7.338223627778959,8.902429883595161,8.522288532245383,1.900172767356468,5.426110157824463,8.377468009770316,-274118.7394008172
1.4050655217845165,3.8148318299193122,4.127824345834846,9.102517883694647,1.3995030881119235,1.621404953090532,-3971.7198956467223
8.175719799627242,9.095078048543922,2.1689026405150496,9.580411265175373,3.365225345326463,1.221688185996644,-73947.4291377426
8.396860564937604,7.723408317358247,5.247721713901199,3.2985207551479183,4.633987354726158,5.287741847175906,-49334.50247154188
