x1,x2,x3,x4,x5,x6,y
7.866651088170024,9.359177689722005,6.511785176577012,2.8971404319385075,1.697247561568089,3.5197693647043136,2897.2655883662014
5.008090380076035,6.031345510234206,3.9502280869435866,7.8516472159218695,5.976216268017614,5.094058498256568,3923.2572376197763
2.2602114006592853,1.0380232237600713,9.762994732553564,2.3637042682266474,7.934636728458263,2.589854301175903,12705.073433817795
3.8950940667419545,4.019610970212638,9.179524669669116,2.1749943664692877,2.4179975126302238,3.9559652293888456,2570.1841368748305
9.959752174791259,8.774083821339474,9.19534189699545,7.181435082277294,6.970257491885419,5.7917391814171495,9927.349438448588
2.8363300820451656,9.620842736711193,7.140339640047801,3.688557704145509,9.989959084628966,7.4356614671122845,28221.179051244915
1.3089118194646483,7.984946861021462,9.430528026216537,6.863149291240509,3.7673916233227245,4.307907519441934,4291.633959886469
9.426772875534938,1.1898640160652432,7.620951016145692,7.885040325998875,3.3394900846827364,9.931090623570386,1645.5145540055892
2.2021181194152457,2.9641335559895587,3.6449196024019326,7.092194380675638,6.691864518613601,3.8191288987270227,5224.901361873073
5.579692023846789,4.695776939739267,7.210180395904779,9.94014420172405,1.2021518889191976,9.486362155803432,1383.9537544162831
1.9351498649584993,4.319855999209148,3.025743907969436,9.03924151184515,2.8024841592135106,4.225848668252601,439.4880869485951
4.126686773001547,2.7014446382103263,3.5153802136414933,1.7699534665263261,4.646020036199111,7.42907947923413,1347.928047297951
6.408004966192065,4.710224883925304,7.1536817645457855,7.413433397637536,3.3380367109492077,4.729872464056979,1667.9651176766647
8.135138264080435,9.893747268386672,8.115563316391487,7.069667833659628,3.0765995472435708,6.2301508955462195,4252.080916505059
5.582158988832147,2.7458871211771347,2.5355490618457175,4.366905490393248,5.709732901415093,9.827388297966921,2752.7499642120065
2.977949011107824,7.285656965269779,2.953322457025099,2.138125490049031,5.5975509649994315,2.292859998310618,3501.1226794015793
8.862226973381684,4.497784130837424,4.167193480337946,9.917265370865868,3.708551981464631,8.530133920697525,918.350628525913
3.5261643063871864,6.784233081631969,6.980071433328754,6.124555910984352,4.736956398908577,9.751488914964183,3060.5079493942003
5.6159438632920775,3.7810481249452526,3.401897032067349,9.80794795328444,3.2361699018445225,5.282277184310448,525.6491541150602
7.394547796666173,9.61425480703524,7.99067227480901,5.858300631729623,3.122144496037442,5.476916499497414,3989.3515881800486
