x1,x2,x3,x4,x5,y
2.7254408665740963,2.024184457617838,8.537842506365,4.243923143386075,7.88982480719037,-232.97651777100918
5.611866164247971,9.583439872490347,4.536611577122616,9.655050525043555,4.440672919186049,-16260.707976628362
6.089262722942793,4.053137804568912,9.254616366204557,8.115079068656371,7.574884489980385,-24822.896506919027
2.5386981549915135,7.0431163799467305,4.018562523433478,7.369937826789987,2.8749288392765653,-83.7001134338683
7.7165805926372935,4.97132193184624,8.489002475280682,7.296621739371179,1.7563933955105049,-81940.27633071081
1.1080632524720402,4.905077593159419,8.12020221114728,2.287970437083094,5.366585749250334,159.03775393363009
1.7115979712098546,6.377940809437913,5.283827671469839,7.729135224942064,8.39195355246592,355.5487688295967
8.655590012819673,6.220364155560092,5.509703496129228,6.243844885431579,6.19226927048941,-145473.900844658
2.878697191316209,9.936475271201104,9.87019916862369,9.817774213610477,7.465674786315705,-24.619061173896824
4.5014573336640336,7.524296262513238,2.3654234634961973,8.453382381451547,6.050442877486843,-5187.324168015646
6.119960157472262,8.953833843705334,6.07378284184249,5.180698427831769,8.815880082070244,-25250.886385306294
4.6965763588303995,6.107717561499434,1.2505006876717228,7.5572851891496144,6.078862359274636,-6569.386785090155
9.21511477616853,2.3912815661839923,1.5791498768426169,3.1054449581925967,9.692544954252508,-199044.43056610206
6.291913010828364,1.2558656739068907,9.303308939338095,8.261774469357732,3.0657632898711125,-29475.57618711979
3.9174181002070947,2.3273057119230387,9.179857721716523,3.2486717718130316,8.294148181456233,-2534.542090992698
5.243683926281328,1.7980364329852776,4.467553123271671,7.8005240271930525,6.186282099503446,-11702.163195160889
7.8977842112444385,1.1151118564486155,2.178411341329226,4.69616225400709,9.329683756702561,-91893.81609069012
4.601271164320808,2.3359171654457835,2.588571090561912,7.505934289706357,1.9784970466867446,-6098.281575423759
7.878507893759491,2.5040638190750624,8.892696691540085,8.636868233490787,1.4014400429326515,-90957.01646518214
1.0973404826700681,7.801639884262162,6.417675573517483,2.5140766593659567,6.715504034994601,321.16003961141723
