x1,x2,x3,x4,y
5.262255640773704,3.721140039300257,9.701533402328835,7.973814826636599,-726.1162123529894
5.917145223863229,4.3059604106581,2.6532204866621,8.265544602891694,-1274.315542368127
2.0000253210408436,5.546316625969764,8.182614366167531,1.8604221336377877,-2828.6911057547195
7.456532374253332,6.799455656790462,5.756799671279002,6.723926369301077,-6893.20477288862
5.297600906821328,8.699459118767624,6.157340334873736,4.984511659788795,-17344.999247131145
9.67066822572627,8.357041716212102,8.49057746888921,8.543228193827266,-15698.603766648159
4.972719367783791,2.601537521934007,2.0925227776601067,7.645276495295452,-279.22619429499775
3.139624417999159,7.604349188828124,4.712749089991288,8.630670205790407,-10058.690821815037
3.586900876405884,9.888948390841778,3.7360825680487695,4.782365328400644,-28735.278493249185
8.654998827548877,7.45266118051237,9.428025015464629,1.1087226426313186,-10008.114411406703
6.097558009283812,5.435440159604883,9.797574758386137,1.0364064361427894,-2864.828517054972
5.475272292064485,5.928482977947587,5.9261892002719,9.31370412613216,-3890.5542986382925
3.1497455766814944,4.716956660306359,8.922557505326974,2.464688379073568,-1502.285155973364
2.124194557483745,7.230512825767296,3.5396037792666206,3.5871045924613805,-8204.602957709962
3.5322367846333993,5.489263360012757,4.967557479059207,7.269541332819496,-2762.901035179951
6.12162578900649,6.405579947267177,2.2646046785465583,5.657874380632627,-5318.336687388655
9.57473304766272,8.162412056223861,7.560229170733173,6.354357062655761,-14348.588144789264
4.3390635489471725,7.146629494931057,8.704156099714698,1.5295021577457129,-7901.925110642581
5.675744880766797,7.603909274277211,4.022329871188415,1.082307105814882,-10237.43924901899
2.54436446228512,1.3752692663055612,9.742990176863389,8.901169804830143,-8.305386361034454
