x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y
1.3897333765905708,-0.03855882306838382,1.0061226484921235,0.5015743879239564,1.1425249681328773,0.998630631869605,1.9024431876970886,-0.18517925521841114,0.9444508302991561,-1.3452186048562167,0.7424947009597033,-0.30218732347317956,-0.3564973652430797,-0.5876171934877479,-0.49174447412249245,0.8453193930839197,0.9025131425311673
1.6071072583941888,0.13879470422610796,0.6447631225174236,0.46557627738078916,0.6201353003920005,-1.1781890029489084,1.9678150002306851,-1.1994172789229378,1.5812929494087817,1.405017502361571,-0.7902692422048222,1.2010483905293343,0.052079950141226274,0.25047244415997016,-0.24119938602378993,-0.8914814550395848,-1.142786692627361
0.5450629070067146,-0.5415782143860801,0.9434955392833727,0.9245778515722477,0.9717717588038486,0.4157488296058922,0.6170831510100209,0.05562112258527109,-0.723103301328235,-0.620173112338168,1.9358848116221474,-0.7045225712307891,0.694895328936945,0.5773739877773579,0.3588920628534689,-1.926858485136423,0.9047235767072438
-1.414572771188727,-0.7334608866033904,-0.9063995730512051,0.729580023877976,-0.9162925876917916,0.8135605462387532,0.017468870177379497,0.3953718742942179,0.012865712803613228,0.20235925047905212,0.4299208704771711,1.1525891870893523,-1.6836240835971852,0.8308475630061427,0.13758687795345637,2.0679261424512685,0.6303725679333101
1.3560995002410168,-1.1784768894750952,0.46996621228790614,0.0057690003647717925,0.43196287460134375,-1.5394145201180316,0.13886829262159414,-1.9821731992749376,-0.23309085375699864,-0.5318774430048805,0.7793456030147283,-2.2615250671790084,-1.002832539602036,-0.021208289921180467,0.7742817445710508,-0.9347209877381558,0.6348246103165418
0.3908808769030227,-0.13724366514732478,0.40584875584872326,0.967839575444777,0.1670323809785197,0.32054052632243435,0.9152448238622992,-1.2505448755119177,-2.2074820644618027,-0.9734126319074692,0.13411201982361945,0.09942615970314708,0.24584199800511203,2.1744777288182466,1.1969146569403741,-1.8066054453384242,-0.21035599360740953
1.2110093865566376,0.8582616762618778,0.6140909277112491,-0.4685258940104383,0.6029930051542367,-1.9982171840387357,0.1404079952273025,-1.4203829092470883,0.005561848001841035,0.30534717523749766,-0.4282257944529767,-1.2972144448870686,0.13825608768713935,-0.2910884673994208,-2.040233950497133,-0.7725897966870602,-0.8395675885908238
-0.29123903531134365,0.22356391415697063,-0.21903327658306304,0.8943963073889531,-0.28893627056405835,0.5603010123950156,0.7251926378108664,0.02623937444368328,0.4817114567704065,-0.833122139665063,1.241636841796717,1.0658401129013098,0.6092673954279205,-0.45223443826599596,-0.5972122518405376,1.1492756868623342,-0.4121037370554459
0.8078404039319675,-0.8539009985575652,-0.17778635781274033,-0.12488719345192291,-0.4617247796524526,1.7350265839897352,2.6115728590727327,-0.3204778382921641,0.5049849507362946,1.5774442992820101,-0.7447032243817945,-0.7473393752787164,1.288927031224441,1.3249235195071296,-1.28709164903172,-2.516874555298403,1.5476256324673163
-1.1181785644322049,0.18544953709730028,0.4498499110648957,0.18313414150628066,0.3630637539897692,-1.311578039928206,1.4607362000777908,-0.7258571689193372,0.4742049525952875,-1.2476306599915605,-0.5311693610563764,0.7560610592422403,0.7896537426546377,-1.9637445318374254,1.8069876956430382,-1.0663621050885816,1.1374060726258308
-0.40858850077660835,2.115699450603066,1.047738754177876,-0.12428554589706312,1.842958922486753,1.7436158203548717,-0.03348952091497635,0.5533828907936281,0.28866861915338526,0.2662870031007003,0.8620944415432809,0.140809196416452,-1.6490973342888176,-0.09523586672021317,-0.42150504575550934,-0.1070865582277837,5.462038226545655
0.7974092725896248,-0.4081525345288311,0.8738563154671968,0.09732679892145478,0.9218204518761128,-1.5742137724755456,2.9988571523408267,1.7210551723137086,-0.3840482445507302,1.7508891406944525,0.3821718024456152,-0.8194971602184672,-0.2220437067124568,-1.2004333577387762,-0.6703676800363426,-0.7909018702497658,-1.424572406711364
-1.2850873158842404,1.1649890553124012,-1.0658416759755909,0.2969088386657824,-1.5529325705351105,1.3197917413079012,1.9926305308240055,0.47053718966174,-0.38380518215653836,-1.415674597792933,-0.3705353691016437,-0.910185124918178,1.7825521842501582,0.6975072520152586,0.448540278104704,-0.24853848173270984,0.08288113118987028
