x1,x2,x3,x4,x5,x6,y
4.454002337970282,3.503386990593909,8.646991978347213,1.5317347061601938,4.607724035353646,4.005434685603884,2652.0075643665346
8.910726057059417,5.364290937608859,6.573730438385421,6.142772997578774,9.494054100747055,6.351808544781029,26100.70221546982
4.755248019285377,7.330153706116764,8.636245904021173,9.91171735857808,7.1565909981088,6.57162854396509,30724.667166433836
3.0645289069084156,5.342050708370625,4.871091097129074,1.1460039032823177,2.9761914799007316,2.6223664146508536,348.59465180990856
1.4792546392295698,4.68960887161955,1.7700960019968366,4.611272848666434,7.643373145880085,2.3020063577278567,179.3177387765223
3.902745472752721,1.154257190573452,4.192078078824631,8.56087530844933,5.460720497518664,8.473839867288216,109284.65606885645
5.2773265802293565,2.298527426182784,7.849110684956761,4.941765853222775,9.435274702450373,1.4739374494047972,114.84792066985491
8.778382243067576,4.713171212107113,6.840308281535898,4.502559231371388,7.96941768309582,4.68393279342006,5884.670687471126
4.847682896485318,3.342678143156228,7.630578980308448,2.258201522472769,6.081316797052388,5.773718907010787,16127.001070861264
1.396305179907809,7.02510132062734,6.202142632554938,8.927662565193312,2.7510564016542394,5.167020814107692,9224.615446983706
6.826576333515291,1.0115482428668376,5.8489981799498585,7.530737798992638,6.000350222867854,4.349502526453213,4040.4810119990857
2.7503859049862323,4.855429849187129,2.5600628114243955,3.541139334631168,7.891280676205683,1.0369062863816731,39.88858693360358
7.395026426335606,7.900438232881984,6.571844050051213,6.627989971141817,8.663156766956114,3.1992377279884834,1011.4346689030965
6.6865774897163055,6.360299055694964,9.304183056809684,4.8273127565010014,1.6673400505562546,9.497519874319885,193340.28705658065
2.409779547808036,5.298268835160597,6.009981427463632,5.722519600390345,5.83788974152802,9.586906745309273,202486.24856782134
3.548105214760613,7.3141655293843835,5.233620555051492,2.6718106841982703,5.403454760704882,8.167410691422129,90906.50907162055
2.9203155402917287,9.857804718642843,2.708683599169639,2.1010621531298574,9.4392636615527,1.4837896613138977,56.56839313580854
1.9746277256675246,9.851293563373423,1.6765597882729009,2.1260205000667587,8.800804129033985,5.935623391777525,18442.36663827363
8.34393267631593,6.031427629759522,3.0153775496369475,9.324881550136812,7.718618531813679,8.372234862124865,103058.21969563964
8.148543964792367,5.4533885190490645,5.904072073087158,6.389660409646487,3.6217313728853475,3.311190104183588,1204.4447026468051
