x1,x2,x3,x4,x5,y
0.4519896285825311,6.7692887351777244,5.884822276792898,-0.24903053025973954,2.3543424404500293,25598.951482686887
8.23957347550422,2.9559470160515176,-9.145714517762073,-5.21130457978233,1.2076756663318005,489.1197131079113
5.859549066591869,3.38219136792077,1.5165548849030017,-6.4434463989909,6.72698082488435,969.8287299399406
-9.051546056330464,7.5724801283321455,-0.7381902317494777,8.878474689482609,-8.364822057974951,45117.49551736224
-1.8511914728373373,-6.468429320642796,0.8548076144250683,-5.0893500614501885,7.2590016917640305,-20222.03103819102
8.345794685575573,0.5695583227857242,-2.2636268690424677,-9.788448806583922,-1.4647065684682268,85.46893057616128
-2.679211342704546,-9.866818946002514,5.89781548687559,1.2491679861087857,-7.690598654044143,-168145.15526215217
0.48860959383055835,9.075287082942953,-5.684431698950223,4.764522352245779,6.1142206231373315,110917.66622141101
-0.6266214493014459,-3.6838064648995594,-7.2400949652519,-1.9264081863605682,-8.416023656998949,-1010.9539499224766
-7.293720231448521,-6.370202113442622,-6.60374209740514,7.504425905855175,8.736128629919943,-18595.925735641744
-5.534978497794154,-7.964855726639861,-9.69089052943983,-8.556500234226828,7.735042393939981,-57482.92738598417
-6.660210031354583,0.03904989346291998,7.66492681719895,-0.04158584875957061,4.912680086376092,120.58799132429525
-4.060128066155347,-2.655277537175791,-0.12547882067467242,0.27741729175079044,-6.391349266569715,-99.58070643720256
-6.437765758405744,-1.800551463941746,-1.7931607942847378,6.157696345726823,4.1860220043403835,64.61722766813097
-2.5723846539262034,-5.3575884802818186,-4.272836145037604,1.3396154885255172,-7.324296096072127,-7774.901867016713
-8.011150211022176,8.481859563251856,-6.371896306293214,-6.7572568859501025,-4.714167230203117,79152.1143860173
3.6811144811424494,-7.519389205034345,-5.736419964374006,-6.339815541022178,-8.292036115575609,-43051.2894921361
-4.4381071853569125,8.346160715597449,7.747687506927981,2.87026022415877,8.929607822359664,73157.28029874951
-2.7038709016556917,-6.067619493925331,5.3610340482694685,6.811008207713936,2.3293795829132087,-14780.430999964543
-4.305304112735575,-2.4412978611156255,-2.8852579014448416,-7.0198012443065805,6.305032221027343,-14.2779437049426
