x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y
1.505463154932608,-0.7424017187202967,0.4347543607960874,0.01282218020128087,1.7530266868355058,-2.6804559086701896,0.5299772702653646,-0.4410833832134034,0.7334707357335288,-2.2239876696627743,-0.21435055694326346,1.0537239977173418,-0.11992512806744197,0.1556374626073385,0.9932532020658649,-1.3304408722989447,-0.45565771274438044,-1.334498562576441,-1.4200573874864295,1.0981399119102058,1.0959593624013906
-0.8660748697984801,-0.016327237077065487,-1.3543298238325654,1.1420363386623575,0.8132534724499877,0.44824768272804455,0.6683939867249595,-1.738320254790697,-1.1634092872230055,-0.33494020652006085,1.6279623075713359,-1.7658007925634682,1.562796079372224,-1.5728679549980853,2.467009318746609,-0.40921999067206144,0.570270033428537,0.25732831725275246,0.0021815570398349138,-0.13140114138384773,-0.29462056315790597
-0.4341933809900393,1.8486899140366424,-0.7285450275381937,0.9049512537088525,0.26381514842157366,0.13397622555788818,0.29985555580332224,-0.5662935038744097,-0.6044666695955048,-2.252139504648668,-0.8047427399502466,-0.6955225692968674,-1.1160964465217633,-0.4638210348310848,-1.4250638195452574,-0.5916754574495059,-0.18797464663346813,1.3697855482599026,0.10886358165845955,-0.2321516328928641,-0.1599285120180508
-0.937128603801798,-0.12250861392013153,-1.1117476980911878,0.8644497319234634,-0.5101493605627152,-1.4207536833719263,-1.0984863027007867,-0.7726565202006362,-1.513646706372871,0.3906829279777498,0.6866742580046248,0.22139807823563892,1.8032941618468978,-1.4542149121538837,0.21810585637660682,0.6032788691669273,-1.06133770551498,1.2139893216185649,-0.39795901957556756,0.5763925132682997,-0.28683083956857214
-0.37037212678421705,-0.41279150225467176,0.9578831471748903,-0.4807026396872963,0.4668295042904322,1.2257669295321176,0.45375880877388763,0.3340377262644268,1.6836380108630444,-1.057514943123552,0.35709620160979993,0.9333274906759949,-0.6315519395878426,-0.17536749395970813,1.0214352326211584,0.0979591475362708,-1.4985693159893563,0.5247388526800424,-1.8618325780208584,-1.6771834481919325,1.9440820340470757
-1.1601858225250974,0.6180504125487822,0.1453648842561398,0.8550628900930447,-1.086007581251905,0.5499134267317403,-0.5446900414932236,-1.480658744982688,0.717900509770693,-0.79522739811606,0.8613830630643261,0.20408491317077132,0.407188746101964,0.23944132584788297,0.2423511196301041,-0.6966385775055343,-0.944606301665507,-0.2153994491546966,0.7768311541402166,-2.3383982201725146,0.5271823714184323
-1.2448193363834532,0.6085778886123215,-1.0794206455552198,0.871816255054428,1.1580372555877632,-1.0685378121111018,-3.302808252536325,-0.4005232712111002,-1.7195409635113807,-0.25779271557444555,0.39707342250073796,-3.2098344048879826,-1.7709511500439292,0.7262272752813815,1.5249939508031396,-0.8786847503754479,-1.2010571403646726,0.770017442008898,0.42113669192429803,-0.9852109762464905,-0.31563925404562776
-0.24934161844998876,-1.1694211278081543,0.3248452877378111,0.3963562273114886,-0.2745259510226879,0.28421902152096223,-1.4167477769365424,-0.12383815480785562,0.07313731229638787,-0.927772934447893,1.1438108091933203,-0.027734689007674895,-0.3666787656294881,-0.6154347121443935,-0.8230565448542247,-2.237997077549726,-0.13106408433783306,-1.0739976446661188,-1.1682901510150971,-1.74248516724634,0.6304582141563511
-0.43445628744960973,-0.9567779784844019,0.5037732213434089,1.2187226621087552,-0.7876590691706442,0.0963313907983598,-1.1209938081266793,0.027681974165932776,0.8110360758988735,-0.36850436966632916,1.7284802294548018,0.9945134767540864,0.06365791398024215,1.2675565315059456,-0.44602273263551245,-0.80522703849388,-1.0322939522486276,0.1930015518241893,0.1875409104425696,-0.09702394187450528,0.2929993196410702
0.11844253166142804,0.7829211168896351,-0.6302285755649646,-0.2303013656718208,-1.181724212488233,0.10784522689474003,0.21188474092889883,-0.7173447161536455,-0.282969510054389,0.6366506447913606,0.0768044384614799,0.05023679645827539,-0.303271715459031,0.21398007991934984,0.34795351724951595,0.9811900635424441,0.49052746816631343,0.19461393564545312,1.723766277013692,-0.6878371409356103,1.0709866126870469
-0.19126623653988922,0.45561199238530936,1.119601069730737,-0.07500128259457045,1.0113921757953352,-0.33292954752311693,-0.2654076309478377,0.33464861911937765,1.222884924418398,-0.09178415260876294,-0.9438753395238396,0.03405082721374207,1.0680871743992695,0.15850718712811648,-2.0615191155313553,1.8974680711810912,-0.8655176503489729,0.03362241072435325,1.7406292887203483,-0.31214652078196164,1.612221478952044
-0.5272581308170818,-0.15562624766336886,-0.811464048585536,0.20153266027280142,0.04940530685070941,0.8911070732881639,2.78217683765801,0.1004054547973998,-0.5711207113445713,0.08321791211822696,0.6771752113889021,0.6751320210921256,1.1279344502582203,0.464990853912263,0.7572586592480349,-0.22921101008964512,0.12887340445959855,0.8519265275953213,1.4310865451269237,0.8083307110582043,0.703282523255798
0.15833586733446559,-0.45496221763455175,0.11367057190044622,1.465296699556677,0.6308672868084211,0.8357416755029123,0.616348101282465,-0.6736855207414099,0.378142230070345,-1.8398852479530745,0.05326526285505659,-1.4466409385863426,-0.2816938855765889,0.2877551607780758,-0.37349275897305106,0.07125259284218276,-1.1107456742847677,0.2338311497092848,-0.2038337497524303,0.9389581841921729,0.14082994014917904
0.4131529631332955,1.5053748257076371,0.6819539922941623,-0.5329039096127789,-1.1782455919680905,0.4023425697137603,-0.4360470628705069,-0.8124249093958301,1.74787392539546,0.5483767706679123,1.2012451397526602,-0.5999779027340375,0.11638738059250023,-0.1627662232557397,0.03496836705358288,1.0240196383908073,-1.0662811685873792,-1.6384794772768199,1.9456411445521753,-0.12305985472923711,2.055509106088546
0.3933524373566288,0.3924556946966394,-1.2213247382284322,1.0480759739087107,0.08143152418413918,0.7274593825716394,-1.2492231488006027,-0.23055337232585635,-1.4134363948548412,-0.23585204583969296,-0.7791469912951771,-1.6582562235105525,0.10662055632833446,0.5471141599406519,1.2635166094431596,-1.1229136413780119,1.1953594986952696,0.026418789739050312,-0.3764027310296809,-0.48439693188992095,-0.2755892763350457
0.4011058593820547,-0.8153133160881608,0.8102641496101823,0.16125526667402065,-0.09515188183648429,0.8585347738342222,0.4042575732240342,-0.09883139484250462,0.6627904575487995,2.377497150387884,-0.504625244060101,1.327788639977854,0.4897354732813609,0.8748006869847106,-1.0085187513555063,1.0994267119574475,-0.09051097759836846,1.2931465371563091,-1.1696635856152278,0.0010314249353203001,0.8295218439379928
0.7159868317261362,0.8448169018592325,1.0739282474741627,0.9053577988583661,0.32604300326747276,-1.1933714322337496,-0.03633671819883323,-1.5696109476978028,1.729579098051317,1.6299837914123982,-0.10450631425629774,1.9293718854529622,-0.37092649963214447,0.674438276770919,1.0815446920675524,-0.5943554119925654,-0.7534114965056291,0.6591613508713277,0.7687701866661425,-0.43512645971746594,0.9613680549527943
-0.10680667983972097,2.23040950352289,0.6120533962068994,0.33456934055928444,1.883554491957289,0.39176873484138314,-0.739925352165941,-0.45224645125724694,0.8460564627124048,-1.8892757133400724,-0.6382377495230659,0.6703625944782495,-0.6651149562779557,1.9595447497170306,-0.9819189289859144,-1.0872355581107376,-0.11694892279681918,0.989573692129407,1.3636528774203094,0.5076939288107964,1.0832705702266383
-1.099526081219539,-0.7360286604721138,-0.26351122455979237,0.985747095614366,-1.0697520008831645,0.3540442800118224,0.6208966837220893,-0.5464285876218462,-0.19840040579981277,-1.434391770847679,-0.9180103288750022,-0.40692647720634223,-1.7432271402471273,-0.3927278144179892,1.6229998998175779,-2.2911343897545056,0.40078976801687555,-1.3584284291565736,-0.2533700738223943,-1.2250256867331433,-0.025856577162057692
-0.49321609231513064,-2.03150365275985,0.7307309730347895,0.824841361883551,1.3566262950902026,-0.4425654425918095,0.3430474575003899,0.4930270681426388,1.8268783853970691,0.21630609977468823,-0.8782466957068121,-0.7618138367562199,-0.6026054166249287,-0.18510804370194153,-0.14840208094227908,-0.05429499714983031,-0.6428637907439003,0.9809708571432803,-0.2120672637726897,-1.618683037999389,0.7523019646119965
-0.3476771466594598,0.4933624123520503,0.9199348996511478,0.5358852077655145,-0.8194743237497129,0.707132947981864,-2.2262695639828856,0.13095307612215842,1.8682667687245686,0.8369424309444946,1.9920974076809794,1.2072232285721978,0.7452678998711229,2.139538712164874,-0.217884935372412,0.6226927093795923,-0.5586006813861444,-0.8632726839636754,0.832349120587816,-0.48885858430676693,1.078372668648762
0.6486144744633721,-0.7989642264439687,0.5684833586590875,0.6467125584090438,-0.8128898314726917,1.540945736201864,0.5615460040254845,-0.47624745348539876,0.40391611995214927,-0.25869554540795947,0.4413860542243761,-0.7507669220930665,-0.23820615708096157,-0.5576703711105441,0.4454078115204304,0.29875393882373635,-0.7246414086976375,1.5021015391578207,-0.6060443257021917,-0.9917791662956671,0.30691457749834306
0.9717349017975054,1.9110846342671,-0.8436995954313276,0.8758270201969951,-0.13713155470648383,-2.1185388773216665,0.9910052333589638,0.6872643947146896,-1.0269481090630541,-1.4343715580950906,2.3334873230225446,0.43916227916984635,-2.2401689604039574,-0.3584056419706054,-1.214826242955578,0.4806093953782348,0.5782218929470816,-0.3352075000839469,-0.22505856635901678,1.0950444492138223,-0.23992776913978087
0.6993743911638668,-0.6801213313101996,-0.08463512682139819,-0.11337071664166584,-0.25988186118788303,-1.9276682027855165,1.2601055861058454,-0.5121328673215009,0.0005596708376121029,-0.15769207748823202,-1.0590056825539995,0.18079329954402307,-0.703252931526541,-0.8806907431815907,0.5857279676358134,0.439611619356009,-0.020537973096632318,-1.1323037286673754,-1.6614089681268114,-0.8090918148028222,1.090656609449176
