x1,x2,x3,x4,x5,y
4.425215187372275,9.356028997323595,8.198161531538538,7.720097396093372,5.061528758028305,173883.53038344634
6.764224206435662,6.570041577645693,3.4955186722030955,7.663892790166157,7.105302201122326,30511.14163141483
6.972998400027327,6.950060088633621,4.59190025651211,1.1775169430682821,9.165730405076369,40027.09623938648
4.545381825678869,8.189702401813832,5.257043747995805,1.0112983070142685,8.250752725672474,91201.98321493961
9.149223403039246,3.336818669962669,8.598292669558031,5.982101271089148,1.2886919291098686,-5457.377586112701
2.8112781991210616,2.4688073066896625,5.943393442649911,9.152423631611239,9.542014234397094,-1169.2607534768147
2.859669487636482,1.9196848176664405,9.373571554989924,4.4627178249788955,3.8652637637122487,-9169.752181477894
9.488945579464218,4.814879336199024,3.9813143543190224,4.836171618401446,4.4000208930445925,6221.586563135955
4.4857847977273435,2.5776567455432895,3.805495843382497,9.883378025542031,9.975206697188773,152.19446869265988
5.666482136544378,9.137627467419048,2.9149101925330507,7.262374750910071,2.2147847694939404,159247.4998914698
7.101819232918394,4.0619354764667905,3.42651465352042,9.295159814353205,3.371378356745166,2713.598295188405
5.2631787393718135,9.577315810475328,3.31617395972098,2.3573155498668643,9.010043184679725,201321.32046197678
2.566400056334304,9.436353481697097,9.425542645373469,5.475886347195015,5.548271357870846,177622.20342448493
9.497846154491878,6.382003746789069,4.430574638382824,6.144841678098535,1.511672153293571,26075.98434018175
2.8235697416917334,8.014865160072144,1.2921824023085566,8.338971579261441,7.03783100045071,82766.85861770561
5.692356074602394,6.002917540970365,3.878125518525451,2.329956336623111,1.4512496465346316,19239.136679676012
3.845014020460142,6.221472498912036,5.081340253417919,8.024916907285677,2.513760838222658,22583.593014619226
1.6611116718015817,9.695087158395953,3.896638644052602,8.070392623280306,4.930004539156366,213940.75318049407
5.145992959759098,4.413546276780916,7.613481541533973,8.214588600921463,6.0833460352391,246.24954469216567
7.837255258109969,7.972655713001343,3.8087760476849226,7.691983978988343,5.196765537700797,80366.40793971538
