x1,x2,x3,x4,x5,x6,y
7.29179450446282,5.1141266764043865,7.34712895874501,2.937239106949519,4.731460654430551,5.95160614073731,19056.76900771346
7.000507561988762,3.9834158822662165,3.1448364692722235,7.600178176515878,2.0390780154782577,3.210110648899052,1073.4121394427043
8.10004667032932,3.4156765215394547,3.8460703680311994,9.86703508662565,1.6975772709489905,1.0495131350781337,278.94496116837587
9.95249163888378,4.072900284482952,3.7781074828639047,4.7135476564960275,7.688547176680904,1.347402163453614,396.7745823567326
8.208115463101072,5.514493137157027,1.35513827130019,7.613510723076892,9.311848590424118,5.316039988412495,10901.704558603773
4.819610500984331,4.4262329577470005,5.4518310924750715,8.87145539073866,1.1665635749883823,2.2734592667873916,364.8012775941321
9.859116713567555,7.123547905813282,2.232297030625682,1.847492833997761,1.0179839924554042,1.8771004738595494,494.4990362708744
5.060390677801575,1.6300978078600217,1.4135492101632894,5.152615349645194,9.758348137439777,1.179793716676658,98.08468833210445
6.0583174055179505,2.751217063717336,2.641277224090099,7.84642206439274,1.7507162459661203,9.7779353340787,223602.62866586357
2.682861849091114,4.1155417993107735,8.336022468791702,3.352379041637075,2.378585581867378,4.864132254727947,7082.987257014916
1.5270535956483207,9.617119228019547,2.3303644288575773,2.2711613037523994,1.0055690865129405,7.276941140346179,51270.97791851488
8.90812180084088,7.545486916375779,5.994696911356554,9.492596653005243,2.908742870886448,3.522593849080003,1848.6727495892887
8.294754246033092,4.587171604061515,8.803142195496251,4.543411730917066,8.525457253035047,4.710640884645162,6294.268920334653
5.874259678564808,4.524125331397313,3.012815261107895,3.140411199165758,3.8375283973118197,4.773560130913374,6380.352522062551
8.19631382376582,4.016250840702774,6.735981855322465,8.101507400191139,3.894979993876546,1.8477919257617716,435.0598136314936
8.498214919763601,1.955020646917844,6.271254762677863,6.563266463522245,9.705383832388941,2.5671003447922613,626.2485375280194
2.1010795138544713,6.488600408162298,8.806988624869529,2.7793036410588794,7.65777471823232,6.3881373034875635,26950.34701639273
1.3376316006148363,3.0982000248816153,8.653916190661128,8.12189909148362,6.568539642817572,3.2758578021323856,1201.4407743219158
4.514851214711061,7.662498660833775,7.0724193133434685,7.320138893322347,7.329683934665963,5.199635667803641,9864.531014205833
2.613257822161267,3.599499477845262,5.694294509037761,9.538065008023679,2.9106491714789993,5.736212186790958,15680.87524678427
