x1,x2,x3,x4,x5,x6,y
6.285441613380376,8.409371019408685,9.820750251937843,9.405004642129564,5.639740310278006,5.106169698062212,-197738.8326983947
7.776639853144064,6.953308232933155,6.367501206943787,3.8506142011615596,2.480937497998095,7.83166249576359,11241.939272936033
2.2192658268151506,1.73798263036177,6.985165663617136,6.358222051016786,8.341025013283502,7.1349962845666735,-37105.302928015626
5.211450957724706,4.597616822301116,2.933510856018371,7.503702096230956,2.5473765061510534,9.561443340935487,-69286.47132675735
7.199805879634966,3.2736181436835214,6.764363292939116,3.825125760545679,5.692282564439273,1.964550935385683,-7262.687423604158
1.1355713719694518,7.6634913094543435,2.283866915820565,4.828857425580749,5.751307166925221,3.761022029468161,21134.028051975805
5.426896697028675,7.893395904787142,5.059586056889431,4.237545174102893,2.7158916020427086,7.635503197880834,27976.643579173382
5.764965921122481,7.742494355180475,9.79557424457204,7.234835502132169,5.3395479344822885,5.866850710277368,-51864.81931987155
2.0867607092614957,8.390683978459204,6.950543492430169,9.984015796458241,2.7335081755455493,9.445927721853925,-257695.53490110175
3.517922621758557,8.904938412719144,9.526347968267997,2.694800281939992,8.9326034511802,9.648689580801117,40582.47870546212
9.709095367001622,1.2880868356205335,3.224138241313412,5.015634063198759,7.546230911241257,4.998301385270654,-9770.187987863173
4.641160121879484,3.9251946247606835,1.0468439858355878,7.582752775610805,2.4712673512626306,2.156410266398707,-74178.83723898494
5.090396472365753,2.272683776866229,6.642365113248248,4.118510313660417,7.537908142463206,3.478387448815291,-8345.920255682306
5.8702976797154625,6.26048396640915,9.261201081668842,6.357788517341088,5.86733232631093,2.0057825861312266,-38963.966529947604
9.131097070007138,6.167453146395063,5.825498519457675,2.4398184111761125,5.840489344599312,1.6972185814449798,6695.705008541014
4.639452855900214,3.164647976506159,2.456193153512158,2.927497813310205,4.472565383260012,7.9743396094851535,-379.2739622299806
6.794578536168465,5.131612834009862,6.2174130857604775,2.7726096038490198,7.160732902520274,1.5321770615078107,-299.06388898194103
3.4468786106116034,7.185132583578478,8.187612761988653,8.67011372130124,6.517617786255854,4.530242595540228,-137136.80672864776
3.145437959926846,1.2279198313858437,1.256176485572123,1.8503988223308365,9.946459326074272,3.3290895305276496,-65.82076252489819
3.432813385340337,4.332867072010947,7.21692786681679,6.463317546341457,9.693222556484155,6.161910095620924,-38934.69876466364
