x1,x2,x3,x4,x5,y
5.811666559479214,5.507121561641895,7.2883125972028395,1.0276151294150258,2.0870329511132457,12729.027738734609
1.760448510465568,4.897187719915376,2.726828491282782,9.425434613808633,8.940461187991174,23027.2038149516
9.453362150968662,9.45232162683445,8.74352790251655,6.376145968321965,7.669422349479402,197317.8195416781
9.396062814159004,8.222248157762246,4.361231091863378,8.680046756232862,9.74933933793471,116553.94145027094
2.1324613695711045,8.564129476623103,7.4489231093397965,9.506596124038825,2.843019616536991,115363.2770990016
3.03204604641452,2.409954174397412,9.634987068555423,1.9325174085538883,7.628618098691678,8699.184879501185
9.07144723967408,4.769777869637123,4.934874330325021,1.0753775863362804,2.7627963568730136,6334.276852163903
9.412132095316807,7.1165174387756895,9.128588882610194,5.301086676203722,5.025824719322379,47257.34796415117
9.412457159122418,4.053545667967223,8.199651866116271,9.98281569529125,1.571624248043163,2779.9338116102704
4.773932065420136,7.0973892625644925,6.64275227426701,6.465159313057045,8.919487748583109,60867.29035045739
4.032343960005498,2.3104714262417625,2.096899219925367,7.804820152486365,4.6546860190632,1349.9979285688823
3.1815540139747447,9.481311509436992,1.771652371035875,4.668931133423937,8.941616608505603,207541.79447075
5.661240418463651,9.4489186591416,8.99774666809257,9.692914448178193,4.045167601520454,188995.57142618464
8.205465407527356,7.930934215329625,9.511039605725266,1.425532845222078,3.950285434206661,79079.92243136559
2.0183735511065666,4.135849963020937,4.574720743211851,1.8075639064242368,2.4052869197961426,3123.8842860065142
2.7730712143085396,2.3092320550697294,2.6216434412821616,5.305108665884447,4.931427601256343,1655.7279078118938
7.169383468468069,2.01798890502341,2.804431300662891,1.0998804459995433,9.345236926572245,19158.811138648427
6.92126530349353,1.7724636918706398,7.667006089403504,3.0781833389139086,4.690114879581327,1273.7417824319596
5.544320231917583,1.219607895387048,3.0492857612654207,2.110167607086692,7.579043913633225,8264.067402722143
2.639474521840711,8.986164250668772,6.421205394730681,6.860328819932087,9.016190219901747,163035.08361580918
