x1,x2,x3,x4,x5,x6,y
4.550838404076329,8.805944982816424,3.49250441265402,4.119407382694749,8.487533740699211,3.537446582103232,-16969.770891821678
6.354775877754693,7.700968585522532,4.195073293302431,6.961963164119812,4.14889808322589,7.701070692028831,-94427.82620539576
1.6863783551653857,4.072074398032826,3.568499562441174,9.805387993322107,4.328802150774173,2.6761833400159607,-1298.6203808155415
5.44914672906609,4.347836525280165,4.406108384785554,3.073083027205881,7.987301992433995,2.1342624183606302,-16071.346733670034
2.8576137359440423,8.695354942185903,7.616054749293199,2.312594545042794,8.024494647690567,4.103455346643982,-14080.901540071278
3.03700443928184,6.183951115581881,5.84615546310891,1.1053761246148361,2.618106776235943,7.392006182465931,-66639.08057712499
4.528822279013534,4.825017128964644,8.238381723791159,9.242783231630849,9.454215406041119,6.4799918965072205,-56530.43468355133
3.2610885415207465,9.811425124705305,3.574555811907741,1.3192201802764698,7.766502222506995,3.121320724315363,-10422.588977335417
1.800375819979382,1.2333681907121046,9.626047289565356,9.792051398155325,9.842529569937298,6.543297655094751,-59456.44870710798
3.5994699662748406,2.8791062707111506,4.8526704845737925,9.055010035038602,8.01836754430148,3.1673312383679533,-12009.302076886228
3.2101799192652942,2.81057235449231,9.846292049497203,9.041360670024664,3.580631118285639,2.667078117828947,-1215.1696122743424
3.633895494618542,3.129205512553225,9.423620347977097,6.308590119392968,2.5764401282738834,1.5069642560256897,-886.1473533334599
8.985430778637333,5.136891387509973,1.2978114850796738,5.840629287166549,5.163756315623361,2.6472899224815185,-72453.25599926153
9.47262111648315,6.094520703754235,5.5827387844723315,4.017044240648452,6.807165846052241,5.845092528456554,-117358.45616297986
2.958315722005657,2.674582282359311,7.435677001035302,5.534932299955362,3.3539729716174986,4.926563229906639,-9290.458040739657
3.2287475637468086,1.5207737734317974,7.745277016394063,9.209642890328167,6.115656044239326,6.5376360602025265,-39737.947622141975
1.8594418872347114,2.3104861364631057,3.5096955879172613,7.725724111466665,3.2581824338329106,4.0311760430757095,-3491.9475852476594
6.100487167213825,5.311878281751583,8.940402720769153,1.6882713560992024,5.7604301388075765,7.644524542221662,-91208.53306802944
2.3602036374181448,5.903526038742757,5.874071853015835,7.60087106528815,1.606200530608198,9.289873655430846,-207675.58770294048
5.2872513730071535,5.1830169497308916,1.5432669759974496,1.180425603049859,4.559626972783629,6.476564727436221,-40224.08419332308
