x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y
0.04570943699366034,0.27855845232025384,-0.12817446410192979,-0.21697129741712645,0.879848422572135,1.4941982219978003,-0.8570107559532139,-0.16888684118184324,-1.1936059696352972,-1.6363863578863997,-2.7170385502865346,0.4534196925429752,0.2574832677811193
-0.5660161603460996,-0.304799386451079,-1.744118177491195,-0.9845761545475099,0.7339915853242807,-0.03965160126285446,0.15760731490609162,0.025846862209804308,-0.2861335488574707,-0.2396570482810323,0.4296960753211298,0.43955892166188937,-2.022932311450478
0.923037560251884,1.4567842049589497,1.1376832769412868,1.0055686653019826,0.06791119527169784,-0.8186227778231429,0.3646500254136039,-0.4827010658394008,-0.9983397180348625,-0.04990776763117432,-0.09337360651570246,1.6007426654397268,3.0590540944906817
-0.2603583950415753,0.5208301436198282,1.4107834479797248,0.9583020261868752,0.7522584219723534,0.4163623499208993,1.4309656738100238,0.6484705899071281,-0.9609860207598419,-0.5362321149313312,-1.4179678492831307,0.5039503519808615,2.4952055441061214
-0.2570654909526367,0.5657738195988813,-1.158972771329252,-0.9814054701852948,-0.022570056734014514,1.2740860703518397,0.557862140595333,1.2810657529302156,-2.3546179134823646,0.03935598640043068,0.16192786306868434,1.6449958449584163,-1.1187443733107805
-1.71392957214993,0.7939879699368169,-1.6160219536403995,-1.1412323404887061,0.49868961562581643,-0.00799815093257461,-0.9944681591135408,0.07074129534986312,-0.4597173357313568,-0.3491691086485199,1.3586233566465624,0.9525535044622702,-1.7439008417302535
0.8960079327939148,1.2748636533166515,0.79282613409277,0.77999046133306,-0.009837557690884846,1.327990065264872,0.6853985225468106,-0.5088453565086184,-1.4114855333543959,-1.6416116262413214,-0.8908698695069055,1.8123466322602195,2.464907484587105
-0.3438103178081336,-0.3289522206650646,-1.5042034824116093,-1.075223491852317,-0.24541702933040646,1.547436214828045,0.9454088457549444,0.42034191210161764,0.28939177548586376,-0.1504862389329624,-1.4654296338855146,-1.7295587778008894,-1.9571151266320754
-0.4711899809481581,-1.1424568610292039,-1.4043577898832411,-1.0593290693101554,-0.016685641608613636,0.8938752580323711,-0.015305303322237838,-0.1505739356121088,-1.305414620215482,-0.009866268057407746,0.01028852326839897,-1.5869795660327783,-1.9752758010155542
0.3642641938988595,0.0233139381524321,1.3667881953181382,0.7798956674643467,0.4410706757294103,-0.35976511557461616,0.543341446067635,0.7403787503699631,1.3993142594053756,-2.069551749149712,0.46397000130241955,0.9594813536896001,2.98637197400627
-0.0847845049244238,-0.6552279336884163,0.2038210023194824,0.3829432230196784,0.983003198806048,0.17610580825168126,-2.126549005504079,1.2838007818298764,-0.24803885159403496,2.033651804713265,0.5672292102370343,-0.03371070179980329,0.21866710344742252
-0.10105366384982939,0.3923646992424369,0.5129210284189187,0.35024205892116755,0.7834028721580037,-0.018933392937616977,0.4187041122381749,-0.1579907447601553,2.3010064765371494,-0.5385144009552753,0.5087429130292134,0.49757669681427386,1.2077749127696713
-0.7576484905973222,1.9561002909165606,0.3308392721569908,0.41479805583848645,-0.37732207320945593,1.6012737218202289,0.042828474533507764,0.22084207274436113,1.0184748492446705,-1.516346713880605,-0.8871450435620107,1.9899831340748646,1.5573969164878456
-0.9107778079512902,-1.2296268405280668,-1.3357166431755259,-0.9340238177965487,-0.22441549996569432,-0.48769959131712304,0.7627810879228103,-0.7001644801383656,1.5356735094895384,0.9842396703737106,-0.47594394343757,-1.8404620941184349,-1.7730882492767956
-1.0377668368868278,-0.45268093564420187,-0.48376890243076165,-0.5025351444740113,-0.14472330479566461,-0.927505475076628,-0.3071664287703903,0.3345850499092495,1.795436903032559,0.643213757517853,0.4291871022242025,-1.8476612193823958,-1.253783882460343
0.4427071853609296,0.9449479843822345,0.5779233753724751,0.51171819000604,-0.13684727571979763,-0.9621484968644163,-1.15202504815676,-1.718518851027255,-1.7720411217044116,0.48243051798510816,-1.7832345308715587,1.9529222625000968,2.0453020027440467
-0.9167902097261179,-0.3033581723987127,-1.8611281297433662,-0.9697964158909149,0.7976488952385042,0.32181406097440296,1.8942602280153351,0.2589396218439431,-1.5846780597274912,-2.2148942942111156,0.7443601262701075,0.7061627473306173,-2.137481982740998
-0.5575187420634065,-0.31320170411637366,-1.3181103172887632,-0.9862046606218049,1.0667300644976578,-0.5370507496533022,0.035362730177269035,-0.4367792239995947,0.8105259953210505,-0.019704465616919468,-0.46332320432411744,0.04068452735589245,-1.6257339353814073
0.3566266833453419,0.5634721120701633,0.657851826885437,0.7058756663364031,0.17351586513975317,0.6165726048209789,0.12656334778663608,-2.100688396911553,-1.0435787855878742,-1.4199268705869774,0.08595637294759631,1.3869982871442024,2.124825195574977
0.43782976658388517,0.6249695983827362,0.6338200201937059,0.614262902626825,0.47520079408606397,-0.346754070828031,0.1232367957493809,-1.02636313855693,0.24444414176660437,0.42619898536348255,0.7118995814900823,0.9457043616115257,1.812976557890894
-0.6835587764998834,-0.39492473255016547,-1.3013298068396475,-0.8107520279315866,0.3699193014058232,0.8121326714358428,-0.839122266223352,1.5656125025693357,0.13848955091315246,-0.8745255003505431,1.0965201133384186,-0.9429113891897192,-2.006470492918498
0.30682972938717956,-0.2153893544124662,0.35864427821529477,0.2166520325286252,0.8798200727106518,1.9674388055874228,-0.5931905419210045,-0.40383877522226436,0.5910805003659156,-0.7248051096169871,1.4292182587752342,0.11899263189049858,0.5819539800292501
