x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,y
0.866717913834274,0.6833574100285065,0.3981787358195067,0.745918995191927,-0.030922736003034107,1.9283234387031538,0.18182528423928038,1.0837621943701787,-1.5646523360483715,1.1028657711028496,1.530082881561495,-0.7452819993371798,1.387049377472852,0.9417011915172346,-0.5525197659112729,1.42585773120673,-1.7367989280573455,-0.4614002254609531,1.6106481349562045,-0.4740145643729342,-0.8429744821172468,-0.725594113452592,0.1635698228659934,1.5106374172121422,2.1430358880524554
-0.4224498514434497,-0.22922234003572733,0.3133879447458891,0.8733771892856317,0.7020658087875172,3.1198150361399755,0.4239741955235654,0.5652912058117948,-0.7701246065018896,-0.05468932929109585,0.9630313824656005,-1.3890329927018936,0.5675078589337077,0.23823896084760174,-1.7219195092808501,1.6836254552156311,-0.06861594650840255,2.088841345341892,-2.150409736750517,1.0733496715518442,0.47921472373427093,-1.5267868545695806,1.8778923859643875,1.9392280720278117,0.9641686108451577
0.6686443260675199,0.9923930993230049,0.44500563481277317,0.509602829173837,0.09856350717717477,0.27913683068707507,0.3689916931251183,-0.2488287712288158,0.7703236111752203,0.64237637065841,0.6461766019612503,-0.25010286798623316,1.3207706660988836,1.039829067815797,-1.753809044068573,0.7156911021468997,-0.6774393130867112,-1.0073568141168534,0.9100634383192426,-3.3047816473250173,1.9094420097315645,0.6744133989057058,-2.384444345600733,1.906010350849947,0.8472779699867855
-0.21243327838324289,0.17412502636296157,0.46541561198813763,0.8341238317889398,-0.16196343483340978,2.4276208067666922,1.1776041769459258,0.7151948587012914,-0.16911161102584454,0.565218812898961,1.7233772981060884,-0.22407762465154418,1.7892801822944644,-1.756086535571706,-1.882315685335949,1.5617009026817694,-0.2366993552722166,0.1311863444932226,-0.7566889479676546,1.8378099536573307,-0.7799623175809863,0.15579023331422506,2.403521214027616,1.6259780701920492,2.995907812422631
0.37875206609752493,0.633883068633266,0.7164213749732617,0.8038490056215608,-0.038561086301890174,0.9998117982388908,1.576495179165091,0.15281317919639884,0.4081005910001545,-0.8554211721335437,0.6147865813102451,1.5691496811401475,1.414254790035859,1.171501014684366,0.5289017375473178,0.9031645708850509,-0.1264506447474957,0.7267747074475089,-0.5370539810736339,-0.4043995799064192,-0.057421904648583315,-0.010511541128821375,1.1385792712575062,0.8856407445045834,0.7793090121856441
0.4723501804788858,0.6815339915370666,0.16605412329024663,0.6100575414111167,0.4662931690955604,0.2552833318093436,-0.37110292292202723,-0.7064280190747461,0.5768506273300817,0.3252411502175419,0.9103731227835488,-0.6321167395816037,0.9798722735293515,-1.1189693950150568,0.6881197452586358,0.6648219597006835,0.3623590609328606,0.12595071813714379,-0.15247969646045334,0.1455059004727259,0.9011326604789462,-0.5949402998783335,-0.2566157947478066,0.8042250460988953,1.1000579458499011
0.11860990718444309,0.39747548857677717,0.7313558239047008,0.8129514172842409,0.47986529842786535,0.42826428962413404,2.025572432010539,-1.3863144073268985,-1.4388773057337374,-0.46742192198917015,1.2279465791835058,1.1205586074668958,0.9620094500175113,-0.178409919884975,-0.6982162750797756,0.7391643441612139,0.8401297739098934,-0.043357395619927006,-0.49275679758554436,0.6674890554425568,0.25616245554618505,2.633617580496965,0.2942652497040103,1.1468984899922368,1.2433751482362634
0.3239739496194226,-0.13778754767898643,0.48050784006965686,0.653335232091352,0.9492828841471287,2.6355668623953408,-1.1028926032239903,1.5835153624098957,-1.1020499428439858,1.468137071019161,0.7377573168406771,-0.565383723468187,0.5638123632100411,-1.474821487388071,-0.5136362327476213,1.7199527231734892,-0.40168673078700073,-0.3025199946281861,-3.1143760061398464,-0.06401390105907798,-0.07682002393086783,-0.3113589314308464,-0.8115847113747562,0.8403769620369642,1.3585676994999527
-0.020037968359801483,0.629149779131696,0.3446205540762895,0.9393588236028079,-0.4591731477753272,1.790076409376085,-0.663216861198967,-0.019333445456319227,-0.16237333907857987,0.06126143475470544,1.8417574892466555,2.1388901732427965,1.965842541457706,-1.2857741469813675,-1.2456471776974376,1.2424275170067496,1.3619496798236053,-1.3586806281307855,-0.3235467559074757,-1.2492548759483675,0.535672054587151,-0.6924692261139802,0.642098921926445,1.1386855596895749,2.715663292450061
0.7295709571301023,-0.04144672638581218,0.02830394821784804,0.5757648361773997,0.7355243882068616,1.8656463348270242,-2.1560804858012657,-0.9730648101437156,1.0892860894986036,-1.2093876244978867,0.9850673942054595,-0.5563135470956249,0.7927383872051224,0.2821713480998788,0.504663545700934,1.298560766998722,0.30128504692471353,0.9132932654000155,-0.3805668587044438,0.6148310939673881,0.7689240678154717,1.8573523105181078,0.4768783590804009,0.8001688412642989,1.1267801840229488
-0.21004007042081174,-0.302286035481257,0.40735793196476566,1.1088616410295822,0.7213294921528018,2.303654349019618,-1.6463182062385546,-1.5440048282858518,0.34470170004729056,-0.10572638932849479,1.9777847635706212,-1.531802962972352,0.8460342391094859,-0.6982784785067064,1.1996843584577603,1.4516809697308881,-2.693181460838714,-0.5813684562593235,-0.893311597788052,0.3826520944699273,0.5645001990203656,1.737780331871997,0.1770748221302906,1.374255958328758,2.01174451850767
0.6592515837906354,0.530350517838302,0.7183733911832251,0.768401991215968,0.7597104968203012,3.2129032289843025,1.5703872971106825,-1.8145226445818958,-0.9028339550151234,-1.1260371039934838,1.0875827235027324,-1.130554340749059,0.7998847853267057,-0.10600266825274485,-0.3557279020245144,1.8091258119427769,1.0960104282465675,-0.9182717761897162,-1.2216696808420668,-1.3825565244745632,-3.359120107585166,0.26165255179470354,-0.08429187676401487,1.59177497873666,1.273056471516453
0.2517924934878586,0.5546466010610167,-0.0873580797144583,0.9778326682104553,-0.08658435543230131,1.2343596037147109,0.1928502354219482,-0.44263145239409285,0.8507888968710695,-1.338551352200579,1.4815114697304979,0.35633101105372766,1.3744416441854705,0.2597582910266811,-0.025019035193885097,1.0670826699267584,-0.02279209527300778,1.1561423843298624,-0.25556542773513746,0.7581506474067655,0.38594402135771483,1.9198274201666352,-1.4826682730086898,1.73714797920765,1.814604598081174
0.15134678874547952,0.910535466587123,0.23280467299366103,1.0046524664748628,0.36313069561227623,3.855561417703105,0.4915563599251969,0.03455198460026726,-0.7922056276525458,0.2529868514020272,1.364218353606034,-0.7603633272947556,1.414019214418632,-0.26592332498181764,1.3240398307981074,1.9951703321096006,0.7819935280263379,0.4940549194263986,0.27126413784573367,0.04527912274638189,2.511116910562667,1.5664662216091507,-0.15676776829250602,1.779258048700267,2.781294153208217
0.1899475412774132,0.46627355863827635,0.13314518171828366,0.9416692345938056,-0.26733401063285844,1.9108584690447914,0.044990655975641225,-0.7144429581142614,0.39270782404116844,-0.2677789510191431,1.2984960119312627,-0.3828576132285549,1.7284511894781467,0.3263017394015824,0.6241906868969843,1.4205107368504915,0.926594697297352,-0.32925777667571826,-2.5673617201192434,0.7658907164038187,1.0234435823002757,-1.277112664427902,0.47214544796721586,1.6323944913778432,2.4697612854392363
