x1,x2,x3,x4,y
-7.786544029684112,-5.381345720620018,3.0750012797070916,2.0292842967385702,-9457.098492715393
-8.394300990079927,-7.035662626446739,5.4798983499426335,2.8500244972076523,-15117.179720543329
-0.39305650075091947,9.502984612748655,5.711478490423353,-7.465718129403682,-3188.2701583647913
4.41263123735893,2.4575202918698924,-8.535822968538438,-4.68403275804814,-16869.79866825702
-6.326837221511021,1.1503694997035847,-6.111275128195848,7.894291322748373,-8186.043463764168
-8.083007876335293,-0.7364214209921016,-6.144941465900507,1.7874945073569766,-14948.416265796199
-0.2689427638798456,-2.39649465512543,2.287523748283352,0.8772138627222077,-77.22429043187698
8.885811983947654,-2.533701215529584,-8.264982257830056,2.0553547637139467,-29578.985352336334
7.4101266726580235,7.663001466693796,8.341487549793658,3.2616195726841717,-22059.171647707823
1.0872125242199022,-9.109484949093199,9.615278467980069,3.148726523996876,-25640.20903868009
-2.656128429091442,-2.296797076824779,-5.5794740226418815,2.764658759598772,-3026.4751614413008
1.4714513738701047,-4.304725456099627,5.302662615246687,-1.3271153462155212,-2380.2459150092027
1.5864174714960946,-5.728772832514424,0.08693159668688111,8.793457510106627,-12.362197606007268
-0.201160674380489,-4.422022596088699,4.774246933844694,-2.0699071902218584,-1555.7344869800938
3.3289769255950645,2.2346848975592124,0.8032006349497145,-8.914401888924765,-305.4065199421784
-0.5522430469970896,0.6040480495648648,-5.314070887248549,1.2865657545487679,-2392.240963867378
-9.87075495706396,-2.4251454226047553,-7.927528985941892,-8.372567298405267,-35577.798115268204
-8.469921436940664,7.072988745158501,0.18444549713962033,-1.0203548181603317,-12866.272386956558
6.383255652442006,-2.5494778185184526,-8.531538136314287,7.504819866490834,-20036.701866164178
-0.9342851271218588,-3.255042295178958,3.828131531121679,5.591474518546802,-638.8222845774894
