x1,x2,x3,x4,x5,x6,y
2.290334559950825,4.455900408865915,6.927345993816228,2.655368980200958,2.035706579259055,5.726973680821626,34638.413757309856
1.8037561425203301,9.695937103002466,9.607119833201107,6.5056564907125605,8.852011368953535,1.8440501736932808,-52078.865309095854
3.3139893415227717,7.322203378186872,2.56825720495746,5.34519336427978,8.702895543114668,8.32991454427274,-62681.865674582295
2.705221182962497,3.6101143751475804,1.4888331412691387,4.23770416730526,2.5994884071148023,5.370014746193845,-1695.585944491591
1.6028326938016102,3.642721453123924,7.436211355374619,4.168882985927499,4.242792309249489,7.668727262834457,55031.444799726414
1.1188566037416108,1.5239852016709035,7.570918145172077,5.9572620384591755,3.082908155963542,2.710979326685008,62530.622876290436
1.5617905736619222,4.29849605215394,4.188330913863814,5.905962889843709,6.554507809410531,1.7872533799716022,-860.0549771866554
8.442709018458835,4.652499257646203,6.178034011165966,6.379486996888502,5.752022495416736,7.5913752070118825,16388.14757024358
8.323059348457715,7.773436721247539,1.8081149603754576,6.90895144524002,1.4201758501190271,7.990298170414942,-84510.90684337255
7.338604119830997,6.446629936074723,7.9027152387057455,9.468268244809709,5.003139880968604,1.3458346105272665,45155.86789752469
2.566695354751869,4.080052771743976,5.811289838971681,5.190802176242457,9.427653392322512,3.699232600073664,13319.70507155242
5.3949148279251,1.7878034791369348,7.692923290596538,9.144086107002055,8.450129508005094,6.248431745748665,68596.51344266394
7.093276081036738,1.9595937901970029,7.172808692057924,9.367941376484294,5.49859283529703,1.7621065277194567,48826.037163161156
5.417304282352371,2.748266296649676,5.012182345151172,9.154070200554212,8.480671641649202,4.155397215024757,8732.92637779389
4.915604503005248,4.162715369265603,5.987186135265682,6.7850471172209605,4.171275357276859,9.374622298321938,16025.460747210713
5.638794849172775,8.31761437502858,8.670381285918062,1.716017938183664,3.3717565559530915,2.7740943036908776,3065.9332160634804
1.6312534209510323,3.6777435137183367,7.13628842609261,6.521852857817507,2.4590515510227062,7.692942177354923,44744.771749836356
3.8882658075249146,7.769153594044146,1.5399662392407971,8.10876764679981,4.039364471412043,7.822990366947034,-83955.01128732422
8.575826169106671,4.795033646653312,8.411091611021607,1.0638517416130293,2.5416487875101064,3.815568288902963,97632.50665420036
4.468242367225281,9.328125576297214,5.506817081032494,8.143701844781042,5.509489772575586,3.349997186144333,-198286.38413181592
