x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y
0.6988816731578834,0.25048811784176356,0.6565332058614844,0.668083108110991,0.18683024540891713,0.8925036569647162,0.1730332326886348,0.042539243621940614,0.04590584625642686,0.7376394805720454,-0.11747806099482007,0.42338043000768977,1.0234990295428141,1.3828136315967556,1.0220464033689085,-0.8318099828882993,5.959700376517336
0.14580178013679046,0.6611278031770347,0.5687462486497655,0.4989701123405026,0.7328661650147522,0.63819259073112,0.5777145757294517,0.523257887087908,-0.5119166283986162,-0.014329070045677572,-0.056014846176348894,-1.1757802347762172,-1.5776379653991486,-1.2652089403204498,0.2944599034249082,1.1018699583589506,9.24357246909969
0.572894856154123,0.2423997011523206,0.906698372195157,0.8076795787043245,0.24535012394708322,0.9083870962295348,0.21362286245036832,0.21742851338307426,-2.6153565069158033,-1.1372590280470025,1.2131469555323435,1.1709424168874634,-0.5158061262483143,-0.3099397745606445,0.14313433537996142,-0.7537984308400337,7.47133576120602
0.5306207023756918,0.41679118669378357,0.8410615690442084,0.9548209511175146,0.9725800283049213,0.38332646485581845,0.8057077419888001,0.5835046406585493,-0.830489484544098,2.3505893160814995,1.433743382113686,-0.1408396119151099,-1.0044711377965945,0.2569952166088244,-0.6103886652243373,0.959148771440879,4.092260038191929
0.3415019859939838,0.514800932228997,0.4044529120432608,0.4452746089197993,0.9057884452074827,0.6643750350592494,0.5263543272588386,0.39318575387745697,-0.12352010408450882,1.0530163884894954,-0.3431022185187388,-0.0791979144083354,0.09381648348038255,0.6508590185009635,1.4130406398111024,-1.291407577208531,9.556212205958262
0.011694038461620093,0.3881673319311786,0.4127696036036832,0.41391907822993557,0.1679675051774029,0.8644295493342049,0.75960206001223,0.554473845049922,2.3821882703539234,0.6690754151912555,0.9601234708488261,-2.040149521943852,-0.7626239361155129,-0.017967985910914017,-1.8289371592831198,0.992524306434919,3.5147300176503973
0.11216588626684444,0.32812829441924374,0.26580873499163893,0.16145999900732344,0.43658095186508994,0.9813425903686994,0.9124622129377066,0.8167605809901456,-0.5294667052387134,-1.3302566888251524,-0.6045606226905327,0.15249456795358574,2.362974013290198,-0.7143666250919207,0.009471327826319903,-0.0757340494903372,5.598965471980963
0.057598716279814305,0.46547239731378787,0.023993392977908895,0.14930209403279904,0.6953360526474691,0.9443795395765118,0.49254178826819506,0.44146981357961596,0.08013696199591026,-0.5720184855853465,-1.8218583051969872,-0.6695789219923246,-0.7901813795284348,-0.11084485769346517,0.3453352714666465,-1.1009859571832938,3.205047400768999
0.28935060507634225,0.15854627840986601,0.6314187444625718,0.5872697767442687,0.4106775169735465,1.0587136283146625,0.6749142896453617,0.5617980861105087,-0.7167754808482806,0.12872030831282313,0.5802034499096197,-1.1194449729923597,-0.1811397709793583,1.3299167007111161,0.2151938063062877,-0.7126643953113029,7.484313204769813
0.4712386721616604,0.022584766387859945,0.5625280597676307,0.6000773187351611,0.019756431939987995,1.0005415143464904,0.4667113147286739,0.1802269161285741,2.7026677098794365,0.9909317056033171,0.11337250175102447,1.2995885895506862,-0.8628180941203005,0.337894707095275,-0.21730649348479775,-1.0297420950486327,0.39452458673014046
0.31209376357712726,0.00334522737232415,0.8061345691203002,0.6635533184543069,0.12982729149955174,1.0523784358798463,0.7132129856235804,0.5526442225856548,0.9261774276863245,-0.29268751694403744,0.4307166905794433,0.5178319308162296,0.22850710244108105,-0.0526846447726232,-0.9167484185409434,0.8036757835007996,3.582675758157599
0.37578536785058414,0.011151381577229516,0.8025103038448784,0.8671470527735787,0.07062512289539924,1.1367025290988972,0.7045937542167426,0.653545295843786,0.48375349114726535,1.3013942216065428,0.6155096294297491,1.2659466109479334,-0.7377474472217666,-0.9645318122681703,-1.2181404543309309,1.7321484211712046,2.7493096465659006
0.14077076983670384,0.26078673061730956,0.6500296870980918,0.6389620910419399,0.513658900124222,0.881899181803429,0.8957802452977177,0.7836665352739307,-1.0239863568271002,-2.654715171673303,0.2580016444342261,2.177780063784331,0.36205118272763964,-0.9276114738790872,1.033514470626948,-0.4721647072248648,11.711475513735897
0.5359143494025721,0.10358101771046532,0.8296372352393443,0.9945074736501248,0.3192347842171339,1.005480040220873,0.2737500385755597,-0.0031353897623209587,2.3395871875152294,-0.06753527463120039,1.5670619551906462,-0.9079624564168147,-0.6260575004597567,-1.4816217033595225,-0.14010238449063103,0.7926828323258797,9.424399095184961
0.13756755180066152,0.505928174162351,0.47554776116171094,0.47517282941393035,0.7543896651041115,0.8918409186990672,0.6109341275536849,0.49636811019921095,-0.706133509635904,1.085801180695199,-1.5872960642387726,-1.478170358013187,-0.5241016561565622,0.13679579591835,-0.9922569425464283,-0.745359342400659,9.273766837016531
-0.11727978996539257,-0.00434900738220511,0.19517709105779096,0.30306210700902114,0.06649218635915999,0.7914432603713776,0.29172019276753003,0.20964061826237723,0.4780855272736943,-0.23318714860045087,-1.411539612422272,-1.2334182525068191,0.6411603535335768,-0.8356182897278032,-0.1706601361476767,-0.28608201684346163,1.5002573481180268
