x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,y
1.1225573875679387,-0.44091156618620986,-0.06480896437062916,0.9589146724590734,-0.005950602618874069,0.33450194685500834,-0.16089528396440408,1.4286707258831357,0.8951408311726756,-1.5291683517416021,-1.638747575759636,-0.6054936038457019,0.7195721035537437,1.16856906684818,-0.3217741313980009,0.7302733281495423,-1.0513585101132101,0.46189878834817927,1.1880573270152748,0.741106067678487,-0.47376295240996247,0.3856300974087004,1.3043535015112764,1.782063497695472,0.4200689107892744,0.29592327881432434,-0.5048719543010197,0.2007789590689494,-0.7929596101456939
-0.5594777341322658,-0.39946120465585044,-0.08242403848234525,-0.30100910606973175,0.3903716544158222,0.5401931217423543,0.056612042430417314,-0.4917458646433812,0.5663117667675714,1.4828715251635363,1.4775428316929262,0.5302316022450948,-1.651115536741595,-0.3873992410996525,-0.3197018195901099,0.6321666958534136,-0.49255133987557587,-0.39491501406721846,-0.7392383244682966,0.2467821582101479,0.9916343087053355,-0.9724129683179619,-0.6247138657199728,0.7134104520714439,0.680869948603689,-1.6985633041115256,0.14594566535555786,-0.12138066779054925,-0.9449112766169053
-0.6839384709794688,1.4776288431096187,-0.41046334627521425,-1.1972446865855975,-0.012355044664368146,0.28634837842866456,0.23762351793446987,-1.9785191127025326,0.6910774613160588,-0.270357230467311,1.5256632817145053,-0.25289192034444286,1.6694187582619067,-1.7106627571189175,0.6094785666736714,-1.5399075825483965,-1.0976769110380686,-0.5745027233751896,2.3830803835081644,0.324516898969276,1.583658018299418,-0.3041501040494593,-0.4934522441150193,0.11284265184955994,1.1457840257212448,-0.4079772867423729,-0.8592731071207864,-0.2588897188722643,-3.8273432275787824
-0.9092207274687367,-0.01942895804948419,-1.356503040378313,-1.157747897864242,0.6520769219611485,3.1639494191819924,-1.103736999756307,-1.7519578014725812,1.2074723217741827,0.8206043104882743,1.0665684192823717,-1.8269806652604732,1.680685544244027,-1.6391004728976304,-0.12642077683347622,0.5237978057345302,-1.4714393655058273,-1.3064169653587345,0.1073602210386043,0.2750531321795625,-0.22301469457086032,0.48050484953645056,0.6260476742456994,-0.9382432435237329,1.0139219264602521,-0.2569298684149538,-0.08600716079790303,-0.821316150243503,-1.428429792212863
0.39807826606434504,-0.8931737479356637,0.6527322162142747,0.8155563449223138,0.6407095097009786,2.795330331002933,1.0251350587808303,0.49557980076642405,-0.1322980130461394,-0.044243592724490924,-0.8868213333784016,1.6437596916353883,1.3676282633974113,-0.06416617574641004,1.1881374629549417,0.7032700253729447,0.0460157231139846,2.6549075696772473,-0.19282932716941636,1.3713342698036208,0.5527694427584199,-1.4631742746820207,2.668288557319174,-0.3232410047248213,0.20111393004783834,-1.0680424560935164,-1.2167286596997247,1.144229247281335,-0.1828409966830505
1.3598818546682285,-0.8666827210793082,0.823571322277307,1.1461871488745283,0.6227780101029473,1.1898269705570503,0.5568400100375869,1.6163246989447746,-2.482828848211144,2.2100954075726853,-0.9425420033904257,1.0436788630118006,-0.41928169966364437,-1.5834935372875107,-0.5686807026598313,0.5168244543001281,0.7754208468287792,-1.9317766767898328,-2.8772695373195964,-2.4353911529340144,-0.23245165326344266,-1.1259381288702006,0.2925822306941188,0.39498835056948206,0.5088402639617097,-1.0833760853997711,-0.10397679656138875,1.3913471296710176,-1.7291009481285466
1.3053642709293976,0.7387193888349564,0.2752087444324295,0.30440848046408686,0.8242180673794897,1.2358602276961517,2.3213463032173616,0.5953018033388338,0.019590820927602698,-0.05232969256182433,0.6488160709120168,1.0723990658242135,0.9053998031972553,-0.07807645960121201,0.9394801196581493,-0.22756926895937168,0.8115222880988225,-0.8080519021066485,1.1172608626564204,-0.18493945491646838,1.000762222704695,0.6513208149265739,1.3241533989531344,1.8432413666332763,-0.7574637980127704,-1.5901422050397043,0.7958224176756186,-1.0058338096023935,0.10164667130329857
-0.6346761440363113,-0.08131893835183912,-0.5723339255110722,-0.9734595942690272,-0.3497414223727482,1.436040844446991,-0.2186736420944415,-1.9983079795506136,-0.05855050939092726,-0.16485411418505702,-1.893797662858899,1.0677208345930698,0.6645938858416325,-0.8023498908010978,-0.5425028589940106,-0.4346493822949736,-1.0650415512290963,-0.2244113856179549,-1.1977484420637396,-2.458078312424129,0.22806116404226423,-0.2370608906188196,-0.0009551145369955996,0.4372593821707457,-0.49646982547686297,-0.3056424623763472,0.1636918429353882,0.7482573195335086,1.0493927507085923
-1.642757655205613,-1.4118841951382737,-1.7842774671968078,-1.0782405707873857,0.4920785126221093,2.0889287261504332,0.2163480655031977,-1.970313611534491,-0.8675503610933865,1.0725454143769764,-1.005348339115359,-1.4918419672547523,0.7755455330746958,1.5877875016905563,1.1568932414749284,-1.2651416017894153,-1.264895770460105,0.4767198584823872,0.9926832781942412,0.5784575923173014,-0.6879315260066297,0.06742142678778165,0.12549356043553858,0.6469620345242626,0.9573907379713402,-0.34070734061037067,-0.11634287065271136,-0.9533865483643458,1.6139603627089447
0.545238028804071,0.20690270485029533,-0.7673817530459598,1.0034100713622236,0.7974259661807636,0.0023349381547797046,-0.8283513594455225,1.570619284974975,0.29989428195566337,-0.3781697255370002,-0.3986941549860159,-0.21341458147424186,0.6281359347496994,-1.7390042293933359,0.4465147241281655,-1.0313811518720222,0.1015216795135241,-1.2322984532263412,0.5532596236739841,1.8188192286156204,-0.2206861045585311,0.9534590753785365,-1.3574021335902295,-0.8822181041167088,-1.036125106386724,0.18497726627262703,1.6103495542176047,2.395010975514811,-1.5848048908711678
