x1,x2,x3,x4,y
2.8171504722404466,1.1169486896415521,4.771955039666286,6.421576292043866,7233.9336374808145
4.262055159387058,6.0135112930603,3.7847583652787176,6.3557474361588415,1979.20744365033
9.655958259608834,8.750071024995169,5.93893471629626,4.387139452834493,19403.833185585816
9.153414159513591,3.907697774816138,4.39374972948988,8.626974041191932,2386.25443525865
1.5587703986962176,8.015049217479879,1.4469234823139294,8.834135928018924,-226.94325745450698
9.013065015418885,4.3918093177528394,3.814089492370562,7.647622022127362,48.50885379725105
7.801828910026959,5.775926660204324,1.0390915359475694,9.478458293006716,-1687.9249042470328
1.0547116883776764,6.397527836389946,8.062758665596231,1.4859922035366506,102213.70259317275
6.165338494505463,4.765038766177439,7.028405625781499,1.001560986673685,50746.454247356516
9.66383940957235,9.3086079370318,6.04102600432535,2.8141949168996003,21402.276338174805
6.518679317534465,5.7471034368438225,9.97477151562095,6.780285408531286,295268.4376218774
5.0257472865492,6.6257087022919805,9.52512514961579,9.072708055842352,234595.31070732462
7.385306561861516,4.7841455539258,7.146304298325395,8.468884056214224,54491.66226833
6.1268104910495005,4.400459315658878,5.180273154031395,8.17485440576468,10300.037075795139
3.743855488930664,3.1421026840378863,3.872448642694669,5.143711475779215,2372.65959585642
3.1803886183908476,1.411393209259977,7.359606283807965,7.077714774601754,64526.70879854123
4.737104573052379,9.75587869102985,3.7475776734577337,4.050413470965405,1846.5966010760853
3.466465631594011,5.171392226011426,7.269725470802621,1.835490987567112,60779.443965509374
1.35588212647421,4.381693156224353,6.096477207397022,9.500658105428508,24985.569802745154
1.9047658248344068,1.3820942550401583,8.60095486249989,6.084905014582569,141075.22263177653
