x1,x2,x3,x4,y
3.7861494511216636,3.061748342424915,6.962463015485116,1.1010897205610408,401.21726456207847
7.013171900333462,5.723694684824494,9.654115585808217,6.129198388804552,4602.576715784428
3.2269363507800546,2.6787419386641598,1.4161218282001484,2.7067718838036923,221.91248745106702
1.306401513406643,5.320765586867586,3.543045005562192,3.893039888825289,188.58837604841577
5.191451888303745,9.630329096765138,5.7037191243918,9.810187781859609,2397.1536839668465
5.2452906087521685,4.47696241198765,3.067489055290293,6.099596178993054,1501.9909636005648
5.481955513928238,2.3875342800328165,8.731788386562851,8.217646914927915,1713.2594253254206
8.751447002478002,8.521712223712882,3.2940672304977805,9.58549085119979,11340.427769828038
3.5981397333011356,2.6091565664520635,1.96463187867012,4.167624253230398,338.0424334008756
2.6905832673439307,6.288386564171665,5.8614276450511245,5.114743259034175,397.6653081341143
5.444472479602728,3.9926272068900355,5.712011411117517,3.5204598673683605,1666.5926215005118
2.717725119952858,6.604967321747028,5.321592195248807,3.5473137225306592,431.0484046487946
9.238124128082033,3.471867172657907,8.917349951487186,6.660536124378072,13203.769072635843
5.50877877657474,1.1064032948615432,6.402453049857258,3.1551386230258722,1669.7965452502544
2.9373627874351946,4.765670498879489,6.024216986798821,2.329161590955261,259.66678595585086
8.584538746427427,1.405119747572916,6.568865732428853,3.3305367690923275,9790.080023238384
4.061707534370819,9.358981647008873,1.9624314057124446,7.775397085961294,1455.8254366194635
1.5715565341662154,2.5927003193830314,7.8074718642048815,1.7636749675405907,31.07527550295784
5.608275415337488,6.402388822145641,7.63576432915799,8.295800036955,2142.6392520942054
2.9372385287646727,6.904714810794271,1.906015758496265,5.807902333641511,530.8219504968158
