x1,x2,x3,x4,x5,y
-5.258395280362917,-7.638856272241532,9.24013554773975,-8.512498015877327,5.768522321549394,-3456.213057595132
6.1216519304594925,-0.2622237843432256,3.5310168524402723,-4.44628345465177,-2.0937364157489284,-3733.00431347606
-0.2774667533036066,-1.8575636615676672,-2.068921177842789,4.025759160418103,-7.009519126434698,160.16551082009133
-3.860318869463528,-6.613975245927279,7.224239019352552,5.100093389818001,0.3646853994860333,-227.0999959910243
-6.826645074775845,-4.614251785069254,3.3358246805135323,9.765994602924309,-5.897590572563307,-3102.6901958913627
-6.111068627364331,-4.822398386677474,9.181447542698102,-1.6052022548091305,3.7672788778083,-3498.488431782171
-5.918960646008191,0.8887818287065503,-7.792119012733039,3.0488683332897395,0.6401806940536261,-3000.0862143378067
1.1777531204083367,-6.703318269822882,0.5948763474957133,2.968665088461787,7.459226501728956,65.0728748760844
-2.7621575076805787,4.567053887543489,1.7979363221164668,0.38626688634848705,-6.863914430064256,-148.04451543055217
0.8501165111907998,0.5567430258195927,-9.341737426831182,5.558456344116804,2.775269619519305,425.5677961036762
3.620140633423002,5.558889916308324,-2.376593819459602,-0.6729733636720994,-7.323398085715671,-433.07905126612286
9.132951692820754,-9.874637858887345,5.1064282039418565,-7.716250471459894,-1.978335426755823,-18544.468777018126
2.8771316091875043,-3.039389709515108,-6.765951325833333,-3.600332405794024,-5.068542358300226,-292.4351284761365
1.0712193716419982,4.6346983938590025,3.765704717275602,8.749109167516838,-7.604590133356915,1666.6225906630589
9.854426508950624,4.884396042975956,4.707789875196022,1.2067365757951176,-9.578002217654511,-23576.51007075543
-7.427783751686281,1.2531650652544926,7.97280297081074,-1.8565167832295781,-9.231751025111176,-7630.208869114697
2.513392102797262,4.908005350125038,2.16866306821386,6.645264419553932,6.606170675982543,635.1329062507147
-0.20471419885772058,5.652284929194874,-4.822221563557314,-6.887314062570997,7.749299590829235,-816.1779674026329
1.672287506074607,0.8908567742363882,-9.021612540184252,9.844450285975853,9.017404078170866,2366.9241194375404
2.37889597364774,8.111906361382061,-5.840974803567411,3.527730495359066,1.6677483203015804,28.52993061724797
