x1,x2,x3,x4,y
5.6942786953201825,7.024174243783147,6.72307794881883,8.106024474817854,37604.10010378765
9.183033457885942,8.083683824484964,3.2447953125503277,4.477582665912947,63003.40769478294
3.278204716788273,3.5666052218504216,4.9067829067679085,5.593497927778025,2233.995015271652
5.571901289998515,4.067024608759583,1.0310087800459584,2.684262886072088,2157.1389352996425
6.887259807820801,3.428677103269655,2.2176461082631658,1.1126196946845206,787.010494016794
7.7603572678067,2.4293019240549234,3.981567720930935,2.3161252534610064,-515.0832991957933
1.1634318013606482,3.078311262514749,6.944109093681728,7.538550928212714,3211.7065889820533
4.123584913326632,1.8134291247813068,4.59165899238986,5.535775990886071,1517.7051495586932
1.70821576636714,7.853108217004599,8.472989635219715,4.689091489006914,39750.55588936031
5.225364749494475,8.646856578780373,4.327987121774047,8.995109144619946,105597.79342760265
7.045862694287409,6.792754760937798,6.586414155319149,9.917729618246227,49412.6636914106
5.649199315524197,9.561600242670567,7.1381376265642595,6.894876606334646,142848.49978684177
4.451988768740266,3.0101092106895933,9.390154895954675,2.2016794422612485,-22809.82920099086
7.838360803496619,2.328157473001063,5.7644825783676215,7.719830330855942,7465.580716485904
3.667785265501702,1.7823031990184293,8.613827622764939,1.5846760233949242,-16466.911980284443
4.677497005422859,1.9984877799192025,7.193991797888934,9.26866911468233,14162.685964705977
6.203134046958135,9.71364657698649,5.833703246650727,2.9886337104210208,152429.7778236202
7.855174956291394,7.337446258389073,1.6097674180197092,3.0081422927074493,38507.725619551675
6.677731263341559,4.244911684466223,5.038195427182801,7.9463005566117415,12511.670028155626
1.060232428119938,6.275509960445476,7.7993438975632206,4.231143298238634,7381.282247387555
