x1,x2,x3,x4,x5,y
-7.282111340169582,1.4605340584849476,-1.5954985504732058,8.381158726198322,6.005513949480633,653.6055523991247
7.619935135547294,-1.428981903960178,-7.7811995249601456,-7.549268658213377,-2.9372110066061596,122.82986792578467
4.860547920722285,-0.6559345284871796,5.054080973445096,1.658610966373189,-9.511544247736602,-19.232688071961856
7.043316146807474,7.102516085892866,9.210174524746058,-2.0822949850948387,-9.606817346580595,-1075.9944827496345
3.8103907633948957,7.2416165592797235,3.372322340660583,9.007163768083693,-2.7929647879185815,-0.4562586473998257
0.869814535713104,-6.641836642524856,9.762719259547762,-7.010952582409611,-3.1551652030488935,-1034.5691190648479
9.085316580351794,-1.1810169737899692,4.02499408329607,-3.1281219485762612,1.9140166507824024,-956.8655110492331
-6.659931014507392,3.5014702109859392,-5.118624295289321,4.329530843590835,9.553974742613725,810.9881695410775
5.326326005050149,2.2410521583172986,-7.125784751394619,-3.938998215896201,-0.803234148066343,272.6099481033579
-0.11028345170989873,-5.991482948017943,2.218741045544199,4.883395737899976,-8.996835612202164,254.806831579029
9.034966070335727,0.8661484020557602,7.114153094478308,0.4746812786208672,-9.963865185200929,-1019.7961767357896
-2.65642638015912,8.812910316902101,1.8840625611996593,9.032730446610021,6.781974588082296,243.18607126598377
9.70176842481338,7.3709461532274645,-4.225251346601513,-0.1969726261638538,-7.1437369277727925,-852.7036488135891
-1.6855428099009817,2.8048215170212387,-6.389821413301997,-6.3941694944091925,2.1855543071462478,379.2572335977571
-3.294727356596394,-2.8323300978633554,-6.490990960503911,9.872051911508638,-6.861142624029302,620.6716988990676
5.470056562640799,-7.0209246288422005,8.73147874029858,3.312710758656557,4.718712168532528,-917.2368039656983
-5.2817297669128465,1.8283684978668457,-4.525585019367535,0.9834869143216132,4.693360703610967,355.48953050599977
2.6596987611625345,-1.2958780244436614,-4.9191081088804145,-6.3887315188837634,2.607351312537002,185.22579481349882
-4.9848877223279375,5.59777749102399,4.264224605711242,3.9436326992670097,7.48907911218382,240.03458492852886
-5.941938982880428,8.632222709236256,2.9696298402329386,-5.77548929586168,2.6914471076391138,279.5879384525653
