x2,x3,y
1.618569056531383,-1.4252281958622102,0.07466187412876053
-1.2822797829056065,1.4688796022640225,0.1295435330763888
-0.5986959013682571,1.9354942474138177,0.8156132847034311
0.8564902475375211,0.2761771202699652,0.6598331602476488
0.28706986087912245,1.9242131337277049,1.728563671369295
0.44060528467304527,0.08720791449134158,0.3592605338331654
0.5668774307237698,0.9450572098908365,0.9664063706088581
0.9158043317629421,-1.1430701429429249,-0.12210055391071216
0.27652750254101166,0.7300157133318455,0.7710198254915778
-0.360662433798713,1.7998465562062034,1.0616766465673004
-1.5259945665883694,-1.5814286973573068,-1.2793075846512922
-0.3780889307435005,-0.30379315544113616,-0.526261625723422
-1.7926422569676936,-0.8383245028803512,-0.8834440978754174
1.9241103467593201,0.3026938879658805,0.7746421238019227
1.9951922567785059,-0.04750268842300587,0.6542542005302604
0.08958361718196439,0.8893540101691095,0.8769171132921526
1.6697528518468117,-0.30405593922802554,0.43811364611032894
-0.26220433295631684,1.5023854545696507,1.0331015008654039
-1.779924889554319,-0.10589231785700948,-0.6698273032991874
1.056898973716994,-1.9828251302501507,-0.42789366128788187
1.1979554918467783,-1.6074630431822254,-0.1955575360797207
1.510707196320603,-0.617396899174433,0.3933056025814854
-1.625540584686588,0.7239195211518266,-0.3043479642421772
0.6992778734439686,0.565436173474513,0.745189361975885
0.7098112558193588,-0.349863362627707,0.23798596987248039
0.33564618487953,0.9926766667684386,1.0432752348768777
1.276037979000514,0.9311980971698581,0.9295048627513619
-1.234455629728418,-1.1580120690007907,-1.1425812465287386
-1.6582241333384453,0.9055361991426238,-0.2703183150374625
1.9601067071790328,-1.512920281891323,0.1816352102248122
0.2845835944794848,0.3142067181192978,0.41957382385094777
0.0629932010968739,-0.5711862285903364,-0.42952864851866135
1.189455055490673,0.3725379860211393,0.6498147803477183
-1.3381371858629056,0.13050447466310677,-0.5498607438987541
1.0852293324577054,0.7112478927727022,0.8908002137722943
0.3393841734200871,-1.732058542802533,-1.0709947671280158
-1.5672380622676347,-0.03849087802972617,-0.6450656642399551
-0.16711665004514042,1.544559231708139,1.153240751834805
-0.549158978249245,-1.1115709302391696,-1.0238052177739023
-0.061141327399891754,1.0875512351569134,1.0104402797628773
-0.8620086993088707,1.283412229607079,0.2993953125002806
1.4040429042305451,1.1139033362503081,1.0134701676917897
-1.4199207889553107,0.31063099320284593,-0.49425203934138867
-0.5301268529757519,-0.31832604917731366,-0.5415520543736182
0.6704485242348466,-0.9980848290903523,-0.14475332611168606
0.9617945645661243,-0.4125453921582518,0.3068658675801489
-1.2891390026080498,0.2983310893099067,-0.49936354068431205
1.424823433141281,0.52777808210167,0.769092328632164
-0.17404431974916434,0.061616801933722876,-0.11342748805819927
1.5450656596328631,-1.3191081650594292,0.10865055334985563
0.3776138279130272,-1.0187719065142407,-0.4642282862660039
0.4004394254858865,-0.3619164689305614,-0.052544818292955625
-1.0205066834440886,-1.4915503595252528,-1.2346778150137527
1.3170789249545134,-0.2053256652041826,0.4571627135627713
