x1,y
2.151434056475145,-24.895687614147924
2.111908236305487,-23.548602583402648
2.270234136207229,-29.251757036805287
9.176751605476301,-1931.9991814041764
7.08277452139342,-888.2807645843607
7.912186772294981,-1238.310627623917
9.233236933679253,-1967.8951211606404
1.9850609358990567,-19.555167376427043
4.503732197419708,-228.37979772687876
1.8979905285069978,-17.09315108019493
5.826835367079058,-494.58193738318585
8.202131649368317,-1379.4952702522926
5.9143341072721025,-517.1988763174505
4.920431378269397,-297.81704272887123
2.4517493390650484,-36.84412180235706
9.469448380030544,-2122.8243057965024
2.454681044012087,-36.97645014272843
9.855710742876616,-2393.337001350861
9.421272568760983,-2090.589258197486
9.01103080549258,-1829.2094310024888
