x1,x2,x3,x4,y
3.0262529861987524,5.418563776357951,4.395061580105946,3.0993232571549227,330.1459904721828
6.954923502567121,6.602497834508932,8.07932275479586,9.137099807526655,-36155.679762289015
9.539459961812556,8.946163467180554,6.223581678421311,1.358692260288627,-232523.88114744695
6.063208342759179,5.673418288865346,2.748074111082155,2.483095822585092,-24436.258949625157
7.464269807722722,8.98408938283643,5.67484216050048,1.856571418691713,-66431.52640643771
1.0578600462450303,2.430922850701022,9.977653578570708,3.4487605872139366,29707.200633661934
2.4786849458514544,5.931943588324867,9.46555489836583,7.282355161733328,23720.596142422597
3.0905986615014798,1.6704762031169689,8.946139217143745,4.898900717715376,18336.298370989774
1.3412426795672654,1.3858352182626446,1.7103439666957003,8.741627119670714,-83.20644369001803
1.0577803762331195,8.696183268782793,6.1435892926128535,7.117639806469037,4182.903943189848
8.705885144841734,1.199545008956188,1.2846128326549615,3.3860334229572544,-150041.8858246948
3.334813023998196,6.0258954053004405,1.6373895053098162,5.168991005498223,-1265.8863537097316
2.9312030577783723,7.654341081054864,6.555185436251799,2.4527448427394143,4860.039573721947
8.501487707478164,7.275495038109557,8.515079878667436,8.052601107196285,-117556.14841778828
6.540774575636095,9.435200872884385,1.2018193178564596,9.445239743636288,-36043.381954748525
4.167629833843121,3.595702198717148,9.41268065106112,6.972785492853814,19708.023288164037
2.216643597072978,2.223934178485893,6.317289019766493,1.4359345968529236,4608.286542815404
9.217104044552286,5.020192296028994,8.962831919984692,9.540746769057725,-180333.71568110154
3.0559373444203835,8.646811281682139,5.06653550708275,3.3824696438018544,1137.597323629287
6.775153278958412,1.6630150840708253,6.2759017562741155,5.838507339065493,-38218.82474510014
