x1,x2,x3,x4,y
-0.25470922880615987,6.017878058133572,-5.175558339198858,1.799797228770739,11.12629034319204
2.4010492438356206,-7.012197540329583,3.350670503677014,-7.980489810660581,-6.368614875000201
5.930263069138647,5.892656580048614,-4.8716728803472105,7.78889953375565,21.874213979546827
2.8362567436689883,-5.53818460266561,-3.147678008796806,3.6917130215474696,12.877220142878112
-6.1544709514575295,9.984677514334631,5.609299919393134,-2.862460598040366,-29.09783812965834
5.124647273046747,1.4701344832503622,-3.3805765390659896,1.8049252170223529,20.08063073259663
-2.6285112121928567,-6.298798595540611,0.7359732543716859,0.7766717438642683,-4.834965554321574
3.0602292328757503,7.431711023947468,5.694036028485847,9.114880287992257,-8.371107236766498
-6.253834263711989,-2.1249400900037685,5.836104692640296,-7.190362240105812,-26.858287049864657
8.182412835740983,-9.922929196847502,9.195205976307477,-8.17038417080768,-7.604139237276774
7.526424399200206,1.9282936250403733,-9.513972579183733,7.335474950765782,41.38178109219627
8.8773369274057,5.229033286635882,-4.514537442850772,-0.09822985333552126,27.145053387665396
6.262915196312541,-5.361436728986398,6.109277786177131,4.016988299489899,-3.211700762108567
5.664545636156744,1.3709356510203747,1.507486268935283,-3.025022805098332,6.884715652583683
1.2466019209676737,-3.091625178696688,5.680893995039849,1.6850037301754384,-12.393089811928098
7.980340153531465,6.154671424023139,-8.021009344683009,5.652281992215837,36.05139185713316
-1.3846850428775408,6.5967805217804525,8.364718815884153,6.807165679089749,-20.314202257149816
8.714785122472307,8.180515864420762,-6.305595922423642,-5.62484555025118,36.26960484375145
4.080769569553734,0.38971616028429246,-5.236814479404295,5.015421933012599,22.323239878667625
2.3776083580932745,-6.682364567101646,-6.387961617228434,-1.6102058087870148,18.98511410497081
